,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Team,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameType
2243,2243,2243,2243,2243,Phoenix Suns,Los Angeles Clippers,L,03/28/2018,240,38,88,0.4320000000000001,10,34,0.294,13,18,0.722,9,30,39,17,13,4,14,20,99,-12,regular season
2244,2244,2244,2244,2244,Dallas Mavericks,Los Angeles Lakers,L,03/28/2018,240,33,84,0.393,13,44,0.295,14,19,0.737,6,34,40,17,10,1,10,22,93,-10,regular season
2245,2245,2245,2245,2245,Los Angeles Lakers,Dallas Mavericks,W,03/28/2018,240,36,77,0.468,9,33,0.273,22,32,0.688,7,42,49,25,6,5,15,16,103,10,regular season
2246,2246,2246,2246,2246,Washington Wizards,Detroit Pistons,L,03/29/2018,240,37,89,0.416,6,32,0.188,12,15,0.8,12,31,43,28,9,6,15,19,92,-11,regular season
2247,2247,2247,2247,2247,Detroit Pistons,Washington Wizards,W,03/29/2018,240,41,84,0.488,6,21,0.28600000000000003,15,20,0.75,10,34,44,26,9,3,16,14,103,11,regular season
2248,2248,2248,2248,2248,Chicago Bulls,Miami Heat,L,03/29/2018,240,33,90,0.3670000000000001,6,26,0.231,20,26,0.769,14,36,50,19,10,5,18,19,92,-11,regular season
2249,2249,2249,2249,2249,Miami Heat,Chicago Bulls,W,03/29/2018,240,37,82,0.451,7,27,0.259,22,24,0.917,7,37,44,20,7,7,17,23,103,11,regular season
2250,2250,2250,2250,2250,Oklahoma City Thunder,San Antonio Spurs,L,03/29/2018,240,37,85,0.435,11,30,0.3670000000000001,14,21,0.667,10,33,43,19,11,3,15,23,99,-4,regular season
2251,2251,2251,2251,2251,San Antonio Spurs,Oklahoma City Thunder,W,03/29/2018,240,34,81,0.42,13,31,0.419,22,30,0.733,14,34,48,22,13,6,16,18,103,4,regular season
2252,2252,2252,2252,2252,Indiana Pacers,Sacramento Kings,W,03/29/2018,240,40,80,0.5,8,26,0.308,18,20,0.9,7,27,34,23,9,4,10,17,106,3,regular season
2253,2253,2253,2253,2253,Sacramento Kings,Indiana Pacers,L,03/29/2018,240,42,78,0.5379999999999999,13,31,0.419,6,9,0.667,6,26,32,27,3,2,18,24,103,-3,regular season
2254,2254,2254,2254,2254,Milwaukee Bucks,Golden State Warriors,W,03/29/2018,240,48,87,0.552,11,20,0.55,9,10,0.9,7,29,36,30,16,3,15,17,116,9,regular season
2255,2255,2255,2255,2255,Golden State Warriors,Milwaukee Bucks,L,03/29/2018,240,41,75,0.547,10,20,0.5,15,15,1.0,2,29,31,26,10,7,18,19,107,-9,regular season
2256,2256,2256,2256,2256,Chicago Bulls,Orlando Magic,W,03/30/2018,240,30,84,0.35700000000000004,14,41,0.341,16,23,0.696,11,42,53,16,11,7,16,17,90,8,regular season
2257,2257,2257,2257,2257,Orlando Magic,Chicago Bulls,L,03/30/2018,240,31,94,0.33,7,39,0.179,13,14,0.929,12,43,55,16,11,5,12,18,82,-8,regular season
2258,2258,2258,2258,2258,Philadelphia 76ers,Atlanta Hawks,W,03/30/2018,240,42,95,0.442,8,38,0.211,9,13,0.6920000000000001,9,44,53,34,10,6,15,18,101,10,regular season
2259,2259,2259,2259,2259,Atlanta Hawks,Philadelphia 76ers,L,03/30/2018,240,36,101,0.35600000000000004,9,39,0.231,10,15,0.667,15,44,59,24,9,4,16,14,91,-10,regular season
2260,2260,2260,2260,2260,New Orleans Pelicans,Cleveland Cavaliers,L,03/30/2018,240,43,89,0.483,11,26,0.423,5,6,0.833,7,34,41,25,4,2,11,19,102,-5,regular season
2261,2261,2261,2261,2261,Cleveland Cavaliers,New Orleans Pelicans,W,03/30/2018,240,43,90,0.478,10,24,0.417,11,15,0.733,9,36,45,22,6,2,10,14,107,5,regular season
2262,2262,2262,2262,2262,Phoenix Suns,Houston Rockets,L,03/30/2018,240,41,84,0.488,12,32,0.375,9,13,0.6920000000000001,8,38,46,23,8,5,17,21,103,-1,regular season
2263,2263,2263,2263,2263,Houston Rockets,Phoenix Suns,W,03/30/2018,240,35,81,0.4320000000000001,14,38,0.368,20,29,0.69,8,31,39,22,9,7,10,12,104,1,regular season
2264,2264,2264,2264,2264,Denver Nuggets,Oklahoma City Thunder,W,03/30/2018,265,49,94,0.521,10,30,0.333,18,21,0.857,12,46,58,27,4,5,15,24,126,1,regular season
2265,2265,2265,2265,2265,Oklahoma City Thunder,Denver Nuggets,L,03/30/2018,265,45,108,0.417,20,44,0.455,15,27,0.556,18,32,50,25,13,2,8,22,125,-1,regular season
2266,2266,2266,2266,2266,Minnesota Timberwolves,Dallas Mavericks,W,03/30/2018,240,35,83,0.422,8,25,0.32,15,17,0.882,6,38,44,14,10,6,9,13,93,1,regular season
2267,2267,2267,2267,2267,Dallas Mavericks,Minnesota Timberwolves,L,03/30/2018,240,38,86,0.442,11,28,0.393,5,7,0.7140000000000001,6,40,46,22,5,5,14,17,92,-1,regular season
2268,2268,2268,2268,2268,Memphis Grizzlies,Utah Jazz,L,03/30/2018,240,39,81,0.481,9,23,0.391,10,15,0.667,7,26,33,24,8,4,13,21,97,-10,regular season
2269,2269,2269,2269,2269,Utah Jazz,Memphis Grizzlies,W,03/30/2018,240,40,74,0.541,12,31,0.387,15,26,0.5770000000000001,7,31,38,24,7,5,15,19,107,10,regular season
2270,2270,2270,2270,2270,Milwaukee Bucks,Los Angeles Lakers,W,03/30/2018,265,45,94,0.479,11,29,0.379,23,28,0.821,8,31,39,24,14,6,12,25,124,2,regular season
2271,2271,2271,2271,2271,Los Angeles Lakers,Milwaukee Bucks,L,03/30/2018,265,48,94,0.511,8,27,0.29600000000000004,18,25,0.72,15,41,56,33,5,3,18,23,122,-2,regular season
2272,2272,2272,2272,2272,Los Angeles Clippers,Portland Trail Blazers,L,03/30/2018,240,36,89,0.404,4,13,0.308,20,35,0.5710000000000001,11,35,46,13,5,5,10,16,96,-9,regular season
2273,2273,2273,2273,2273,Portland Trail Blazers,Los Angeles Clippers,W,03/30/2018,240,41,95,0.4320000000000001,8,30,0.267,15,16,0.938,13,37,50,30,9,10,10,25,105,9,regular season
2274,2274,2274,2274,2274,Charlotte Hornets,Washington Wizards,L,03/31/2018,240,35,77,0.455,6,23,0.261,17,27,0.63,9,37,46,22,6,2,17,14,93,-14,regular season
2275,2275,2275,2275,2275,Washington Wizards,Charlotte Hornets,W,03/31/2018,240,40,88,0.455,18,39,0.462,9,12,0.75,11,33,44,30,11,4,12,23,107,14,regular season
2276,2276,2276,2276,2276,Detroit Pistons,New York Knicks,W,03/31/2018,240,44,85,0.518,10,24,0.417,17,22,0.773,10,33,43,24,8,5,9,15,115,6,regular season
2277,2277,2277,2277,2277,New York Knicks,Detroit Pistons,L,03/31/2018,240,43,91,0.473,13,29,0.448,10,12,0.833,9,31,40,31,4,1,14,18,109,-6,regular season
2278,2278,2278,2278,2278,Toronto Raptors,Boston Celtics,L,03/31/2018,240,37,80,0.463,8,35,0.229,17,22,0.773,9,37,46,23,1,5,15,26,99,-11,regular season
2279,2279,2279,2279,2279,Boston Celtics,Toronto Raptors,W,03/31/2018,240,40,88,0.455,7,17,0.412,23,27,0.852,8,33,41,19,6,3,5,23,110,11,regular season
2280,2280,2280,2280,2280,Brooklyn Nets,Miami Heat,W,03/31/2018,265,39,91,0.429,10,35,0.28600000000000003,22,28,0.7859999999999999,7,40,47,28,11,5,15,24,110,1,regular season
2281,2281,2281,2281,2281,Miami Heat,Brooklyn Nets,L,03/31/2018,265,43,95,0.453,7,17,0.412,16,21,0.762,10,41,51,19,6,6,18,22,109,-1,regular season
2282,2282,2282,2282,2282,Golden State Warriors,Sacramento Kings,W,03/31/2018,240,41,83,0.494,9,26,0.34600000000000003,21,28,0.75,6,36,42,28,9,6,10,18,112,16,regular season
2283,2283,2283,2283,2283,Sacramento Kings,Golden State Warriors,L,03/31/2018,240,36,87,0.414,8,28,0.28600000000000003,16,19,0.8420000000000001,11,36,47,27,5,6,15,23,96,-16,regular season
2284,2284,2284,2284,2284,Philadelphia 76ers,Charlotte Hornets,W,04/01/2018,240,48,94,0.511,14,32,0.438,9,10,0.9,7,37,44,36,15,5,14,24,119,17,regular season
2285,2285,2285,2285,2285,Charlotte Hornets,Philadelphia 76ers,L,04/01/2018,240,33,82,0.402,9,30,0.3,27,34,0.794,9,31,40,17,8,7,16,13,102,-17,regular season
2286,2286,2286,2286,2286,Washington Wizards,Chicago Bulls,L,04/01/2018,240,37,81,0.457,8,30,0.267,12,12,1.0,6,31,37,27,5,4,16,12,94,-19,regular season
2287,2287,2287,2287,2287,Chicago Bulls,Washington Wizards,W,04/01/2018,240,43,82,0.524,18,34,0.529,9,13,0.6920000000000001,6,34,40,30,7,1,17,17,113,19,regular season
2288,2288,2288,2288,2288,Indiana Pacers,Los Angeles Clippers,W,04/01/2018,240,42,86,0.488,11,28,0.393,16,21,0.762,15,25,40,23,8,4,10,12,111,7,regular season
2289,2289,2289,2289,2289,Los Angeles Clippers,Indiana Pacers,L,04/01/2018,240,42,82,0.512,9,25,0.36,11,14,0.7859999999999999,12,24,36,24,6,6,13,19,104,-7,regular season
2290,2290,2290,2290,2290,Houston Rockets,San Antonio Spurs,L,04/01/2018,240,26,77,0.338,7,31,0.226,24,29,0.828,8,34,42,12,3,3,9,19,83,-17,regular season
2291,2291,2291,2291,2291,San Antonio Spurs,Houston Rockets,W,04/01/2018,240,40,81,0.494,6,17,0.353,14,21,0.667,8,40,48,19,8,8,8,19,100,17,regular season
2292,2292,2292,2292,2292,Orlando Magic,Atlanta Hawks,L,04/01/2018,240,33,96,0.344,10,36,0.278,12,13,0.923,11,30,41,19,8,6,5,10,88,-6,regular season
2293,2293,2293,2293,2293,Atlanta Hawks,Orlando Magic,W,04/01/2018,240,41,85,0.482,11,36,0.306,1,1,1.0,5,47,52,33,0,3,14,15,94,6,regular season
2294,2294,2294,2294,2294,Detroit Pistons,Brooklyn Nets,W,04/01/2018,240,38,84,0.452,7,19,0.368,25,32,0.7809999999999999,10,43,53,17,9,3,9,16,108,12,regular season
2295,2295,2295,2295,2295,Brooklyn Nets,Detroit Pistons,L,04/01/2018,240,37,87,0.425,12,43,0.279,10,15,0.667,6,34,40,23,5,5,12,22,96,-12,regular season
2296,2296,2296,2296,2296,Dallas Mavericks,Cleveland Cavaliers,L,04/01/2018,240,32,79,0.405,13,37,0.35100000000000003,10,11,0.909,4,34,38,15,5,3,15,20,87,-11,regular season
2297,2297,2297,2297,2297,Cleveland Cavaliers,Dallas Mavericks,W,04/01/2018,240,35,85,0.412,11,26,0.423,17,23,0.7390000000000001,10,40,50,21,7,1,11,12,98,11,regular season
2298,2298,2298,2298,2298,Oklahoma City Thunder,New Orleans Pelicans,W,04/01/2018,240,41,95,0.4320000000000001,9,31,0.29,18,25,0.72,14,37,51,24,13,4,18,22,109,5,regular season
2299,2299,2299,2299,2299,New Orleans Pelicans,Oklahoma City Thunder,L,04/01/2018,240,38,83,0.458,11,32,0.344,17,23,0.7390000000000001,7,37,44,28,13,3,21,20,104,-5,regular season
2300,2300,2300,2300,2300,Utah Jazz,Minnesota Timberwolves,W,04/01/2018,240,46,76,0.605,11,28,0.393,18,25,0.72,6,39,45,29,8,7,16,19,121,24,regular season
2301,2301,2301,2301,2301,Minnesota Timberwolves,Utah Jazz,L,04/01/2018,240,38,90,0.422,8,24,0.333,13,14,0.929,7,25,32,19,10,1,12,17,97,-24,regular season
2302,2302,2302,2302,2302,Milwaukee Bucks,Denver Nuggets,L,04/01/2018,265,45,100,0.45,12,33,0.364,23,27,0.852,11,34,45,27,9,3,9,37,125,-3,regular season
2303,2303,2303,2303,2303,Denver Nuggets,Milwaukee Bucks,W,04/01/2018,265,40,90,0.444,11,36,0.306,37,46,0.804,17,40,57,27,2,8,17,23,128,3,regular season
2304,2304,2304,2304,2304,Phoenix Suns,Golden State Warriors,L,04/01/2018,240,41,90,0.456,11,31,0.355,14,16,0.875,9,33,42,26,8,4,15,12,107,-10,regular season
2305,2305,2305,2305,2305,Golden State Warriors,Phoenix Suns,W,04/01/2018,240,48,89,0.539,13,28,0.464,8,9,0.889,7,38,45,31,10,7,14,14,117,10,regular season
2306,2306,2306,2306,2306,Memphis Grizzlies,Portland Trail Blazers,L,04/01/2018,240,40,88,0.455,9,21,0.429,9,12,0.75,9,33,42,20,7,5,17,19,98,-15,regular season
2307,2307,2307,2307,2307,Portland Trail Blazers,Memphis Grizzlies,W,04/01/2018,240,39,84,0.464,12,38,0.316,23,25,0.92,8,35,43,28,9,2,13,15,113,15,regular season
2308,2308,2308,2308,2308,Sacramento Kings,Los Angeles Lakers,W,04/01/2018,240,35,92,0.38,7,24,0.292,7,14,0.5,13,34,47,17,9,5,10,20,84,1,regular season
2309,2309,2309,2309,2309,Los Angeles Lakers,Sacramento Kings,L,04/01/2018,240,30,75,0.4,7,32,0.219,16,25,0.64,10,37,47,18,5,6,14,15,83,-1,regular season
2310,2310,2310,2310,2310,Toronto Raptors,Cleveland Cavaliers,L,04/03/2018,240,42,94,0.447,11,34,0.324,11,14,0.7859999999999999,9,37,46,28,7,1,11,23,106,-6,regular season
2311,2311,2311,2311,2311,Cleveland Cavaliers,Toronto Raptors,W,04/03/2018,240,38,77,0.494,13,30,0.433,23,26,0.885,2,40,42,18,8,6,12,17,112,6,regular season
2312,2312,2312,2312,2312,Brooklyn Nets,Philadelphia 76ers,L,04/03/2018,240,34,81,0.42,17,42,0.405,10,23,0.435,3,33,36,20,5,6,18,15,95,-26,regular season
2313,2313,2313,2313,2313,Philadelphia 76ers,Brooklyn Nets,W,04/03/2018,240,50,91,0.5489999999999999,9,21,0.429,12,18,0.667,7,48,55,28,10,10,10,22,121,26,regular season
2314,2314,2314,2314,2314,Atlanta Hawks,Miami Heat,L,04/03/2018,240,37,88,0.42,13,33,0.394,11,15,0.733,12,37,49,24,10,1,15,15,98,-3,regular season
2315,2315,2315,2315,2315,Miami Heat,Atlanta Hawks,W,04/03/2018,240,41,91,0.451,8,33,0.242,11,13,0.846,11,35,46,22,10,8,14,16,101,3,regular season
2316,2316,2316,2316,2316,Orlando Magic,New York Knicks,W,04/03/2018,240,37,88,0.42,11,36,0.306,12,18,0.667,11,42,53,28,7,5,11,12,97,24,regular season
2317,2317,2317,2317,2317,New York Knicks,Orlando Magic,L,04/03/2018,240,30,86,0.349,4,27,0.14800000000000002,9,12,0.75,7,35,42,17,5,9,11,17,73,-24,regular season
2318,2318,2318,2318,2318,Charlotte Hornets,Chicago Bulls,L,04/03/2018,240,40,81,0.494,13,34,0.382,21,28,0.75,10,39,49,24,3,4,20,16,114,-6,regular season
2319,2319,2319,2319,2319,Chicago Bulls,Charlotte Hornets,W,04/03/2018,240,46,99,0.465,15,34,0.441,13,18,0.722,11,33,44,26,9,4,7,20,120,6,regular season
2320,2320,2320,2320,2320,Washington Wizards,Houston Rockets,L,04/03/2018,240,38,72,0.528,12,25,0.48,16,23,0.696,3,33,36,25,6,1,17,21,104,-16,regular season
2321,2321,2321,2321,2321,Houston Rockets,Washington Wizards,W,04/03/2018,240,43,84,0.512,16,46,0.348,18,27,0.667,10,36,46,26,13,3,9,14,120,16,regular season
2322,2322,2322,2322,2322,Boston Celtics,Milwaukee Bucks,L,04/03/2018,240,38,81,0.469,7,23,0.304,19,24,0.792,10,27,37,19,10,6,17,17,102,-4,regular season
2323,2323,2323,2323,2323,Milwaukee Bucks,Boston Celtics,W,04/03/2018,240,43,79,0.544,5,20,0.25,15,21,0.7140000000000001,9,32,41,27,6,5,15,23,106,4,regular season
2324,2324,2324,2324,2324,Golden State Warriors,Oklahoma City Thunder,W,04/03/2018,240,41,83,0.494,8,29,0.276,21,24,0.875,6,34,40,27,9,5,13,25,111,4,regular season
2325,2325,2325,2325,2325,Oklahoma City Thunder,Golden State Warriors,L,04/03/2018,240,35,93,0.376,9,38,0.237,28,37,0.757,22,36,58,13,8,3,16,20,107,-4,regular season
2326,2326,2326,2326,2326,Portland Trail Blazers,Dallas Mavericks,L,04/03/2018,240,39,87,0.448,10,40,0.25,21,24,0.875,5,41,46,28,6,2,13,20,109,-6,regular season
2327,2327,2327,2327,2327,Dallas Mavericks,Portland Trail Blazers,W,04/03/2018,240,42,92,0.457,17,44,0.386,14,20,0.7,8,35,43,27,8,5,7,16,115,6,regular season
2328,2328,2328,2328,2328,Indiana Pacers,Denver Nuggets,L,04/03/2018,240,41,84,0.488,9,19,0.474,13,16,0.813,6,29,35,23,11,4,13,24,104,-3,regular season
2329,2329,2329,2329,2329,Denver Nuggets,Indiana Pacers,W,04/03/2018,240,41,89,0.461,10,32,0.313,15,20,0.75,13,36,49,31,10,8,16,19,107,3,regular season
2330,2330,2330,2330,2330,Los Angeles Lakers,Utah Jazz,L,04/03/2018,240,36,74,0.486,14,28,0.5,24,36,0.667,7,32,39,23,7,5,16,23,110,-7,regular season
2331,2331,2331,2331,2331,Utah Jazz,Los Angeles Lakers,W,04/03/2018,240,43,89,0.483,14,33,0.424,17,27,0.63,14,33,47,29,10,5,14,22,117,7,regular season
2332,2332,2332,2332,2332,Sacramento Kings,Phoenix Suns,L,04/03/2018,240,33,89,0.371,11,27,0.407,17,23,0.7390000000000001,10,30,40,20,5,5,10,24,94,-3,regular season
2333,2333,2333,2333,2333,Phoenix Suns,Sacramento Kings,W,04/03/2018,240,35,77,0.455,6,17,0.353,21,33,0.636,6,46,52,18,6,5,14,22,97,3,regular season
2334,2334,2334,2334,2334,San Antonio Spurs,Los Angeles Clippers,L,04/03/2018,240,39,88,0.443,8,24,0.333,24,28,0.857,10,29,39,24,13,10,12,29,110,-3,regular season
2335,2335,2335,2335,2335,Los Angeles Clippers,San Antonio Spurs,W,04/03/2018,240,37,82,0.451,5,16,0.313,34,43,0.7909999999999999,12,35,47,21,8,2,14,23,113,3,regular season
2336,2336,2336,2336,2336,Philadelphia 76ers,Detroit Pistons,W,04/04/2018,240,44,89,0.494,13,30,0.433,14,19,0.737,7,37,44,32,11,3,13,17,115,7,regular season
2337,2337,2337,2337,2337,Detroit Pistons,Philadelphia 76ers,L,04/04/2018,240,39,88,0.443,16,36,0.444,14,23,0.609,9,33,42,30,4,5,17,19,108,-7,regular season
2338,2338,2338,2338,2338,Dallas Mavericks,Orlando Magic,L,04/04/2018,240,39,89,0.438,10,30,0.333,12,17,0.706,11,32,43,24,3,1,11,23,100,-5,regular season
2339,2339,2339,2339,2339,Orlando Magic,Dallas Mavericks,W,04/04/2018,240,39,86,0.453,8,29,0.276,19,27,0.7040000000000001,12,35,47,27,4,10,13,15,105,5,regular season
2340,2340,2340,2340,2340,Miami Heat,Atlanta Hawks,W,04/04/2018,240,42,94,0.447,17,38,0.447,14,17,0.8240000000000001,10,44,54,23,9,10,11,17,115,29,regular season
2341,2341,2341,2341,2341,Atlanta Hawks,Miami Heat,L,04/04/2018,240,33,90,0.3670000000000001,9,30,0.3,11,17,0.647,10,38,48,20,5,6,15,16,86,-29,regular season
2342,2342,2342,2342,2342,Memphis Grizzlies,New Orleans Pelicans,L,04/04/2018,240,37,93,0.398,10,32,0.313,11,15,0.733,11,26,37,19,9,1,21,19,95,-28,regular season
2343,2343,2343,2343,2343,New Orleans Pelicans,Memphis Grizzlies,W,04/04/2018,240,45,86,0.523,16,36,0.444,17,19,0.895,11,37,48,32,14,7,16,19,123,28,regular season
2344,2344,2344,2344,2344,Boston Celtics,Toronto Raptors,L,04/04/2018,240,25,75,0.333,3,22,0.136,25,28,0.893,8,35,43,10,7,3,16,16,78,-18,regular season
2345,2345,2345,2345,2345,Toronto Raptors,Boston Celtics,W,04/04/2018,240,40,92,0.435,10,33,0.303,6,8,0.75,12,36,48,23,10,6,10,25,96,18,regular season
2346,2346,2346,2346,2346,San Antonio Spurs,Los Angeles Lakers,L,04/04/2018,265,42,97,0.433,9,23,0.391,19,27,0.7040000000000001,15,31,46,25,7,5,10,20,112,-10,regular season
2347,2347,2347,2347,2347,Los Angeles Lakers,San Antonio Spurs,W,04/04/2018,265,47,86,0.547,13,24,0.542,15,18,0.833,4,40,44,32,4,3,13,22,122,10,regular season
2348,2348,2348,2348,2348,Golden State Warriors,Indiana Pacers,L,04/05/2018,240,37,83,0.446,9,29,0.31,23,24,0.958,13,26,39,29,6,5,16,14,106,-20,regular season
2349,2349,2349,2349,2349,Indiana Pacers,Golden State Warriors,W,04/05/2018,240,50,93,0.5379999999999999,15,29,0.517,11,15,0.733,13,34,47,32,11,3,12,24,126,20,regular season
2350,2350,2350,2350,2350,Washington Wizards,Cleveland Cavaliers,L,04/05/2018,240,47,94,0.5,9,21,0.429,12,14,0.857,12,29,41,34,8,7,15,23,115,-4,regular season
2351,2351,2351,2351,2351,Cleveland Cavaliers,Washington Wizards,W,04/05/2018,240,42,77,0.545,13,27,0.481,22,28,0.7859999999999999,5,30,35,26,10,3,16,14,119,4,regular season
2352,2352,2352,2352,2352,Portland Trail Blazers,Houston Rockets,L,04/05/2018,240,39,85,0.459,7,22,0.318,9,14,0.643,12,35,47,16,10,2,18,20,94,-2,regular season
2353,2353,2353,2353,2353,Houston Rockets,Portland Trail Blazers,W,04/05/2018,240,34,73,0.466,13,37,0.35100000000000003,15,24,0.625,6,32,38,16,10,5,15,16,96,2,regular season
2354,2354,2354,2354,2354,Brooklyn Nets,Milwaukee Bucks,W,04/05/2018,240,41,75,0.547,19,39,0.487,18,21,0.857,4,37,41,30,3,12,17,21,119,8,regular season
2355,2355,2355,2355,2355,Milwaukee Bucks,Brooklyn Nets,L,04/05/2018,240,41,93,0.441,5,20,0.25,24,30,0.8,12,29,41,21,12,2,8,19,111,-8,regular season
2356,2356,2356,2356,2356,Los Angeles Clippers,Utah Jazz,L,04/05/2018,240,35,79,0.443,3,17,0.17600000000000002,22,28,0.7859999999999999,11,28,39,18,7,3,16,25,95,-22,regular season
2357,2357,2357,2357,2357,Utah Jazz,Los Angeles Clippers,W,04/05/2018,240,44,83,0.53,10,27,0.37,19,28,0.679,10,28,38,27,7,8,9,22,117,22,regular season
2358,2358,2358,2358,2358,Minnesota Timberwolves,Denver Nuggets,L,04/05/2018,240,39,91,0.429,6,24,0.25,12,16,0.75,12,35,47,22,4,1,8,19,96,-4,regular season
2359,2359,2359,2359,2359,Denver Nuggets,Minnesota Timberwolves,W,04/05/2018,240,35,89,0.393,11,36,0.306,19,22,0.8640000000000001,13,34,47,21,3,7,10,17,100,4,regular season
2360,2360,2360,2360,2360,Dallas Mavericks,Detroit Pistons,L,04/06/2018,265,40,92,0.435,13,39,0.333,13,18,0.722,10,36,46,26,7,5,12,20,106,-7,regular season
2361,2361,2361,2361,2361,Detroit Pistons,Dallas Mavericks,W,04/06/2018,265,46,92,0.5,12,30,0.4,9,17,0.529,6,43,49,24,6,4,11,19,113,7,regular season
2362,2362,2362,2362,2362,Charlotte Hornets,Orlando Magic,W,04/06/2018,240,48,86,0.5579999999999999,17,31,0.5479999999999999,24,26,0.923,9,41,50,32,4,5,9,15,137,37,regular season
2363,2363,2363,2363,2363,Orlando Magic,Charlotte Hornets,L,04/06/2018,240,42,94,0.447,9,23,0.391,7,13,0.5379999999999999,12,24,36,27,2,3,8,19,100,-37,regular season
2364,2364,2364,2364,2364,Cleveland Cavaliers,Philadelphia 76ers,L,04/06/2018,240,45,87,0.517,16,34,0.471,24,33,0.727,8,33,41,24,6,2,15,20,130,-2,regular season
2365,2365,2365,2365,2365,Philadelphia 76ers,Cleveland Cavaliers,W,04/06/2018,240,50,101,0.495,14,39,0.359,18,21,0.857,11,33,44,35,11,7,12,23,132,2,regular season
2366,2366,2366,2366,2366,Atlanta Hawks,Washington Wizards,W,04/06/2018,240,38,79,0.481,11,33,0.333,16,23,0.696,7,43,50,24,5,5,18,22,103,6,regular season
2367,2367,2367,2367,2367,Washington Wizards,Atlanta Hawks,L,04/06/2018,240,35,87,0.402,9,25,0.36,18,23,0.7829999999999999,9,36,45,18,8,4,12,15,97,-6,regular season
2368,2368,2368,2368,2368,Chicago Bulls,Boston Celtics,L,04/06/2018,240,40,86,0.465,14,30,0.467,10,17,0.588,9,34,43,25,15,0,17,22,104,-7,regular season
2369,2369,2369,2369,2369,Boston Celtics,Chicago Bulls,W,04/06/2018,240,45,81,0.556,14,34,0.412,7,17,0.412,6,40,46,35,9,6,18,15,111,7,regular season
2370,2370,2370,2370,2370,Miami Heat,New York Knicks,L,04/06/2018,240,35,88,0.398,7,27,0.259,21,22,0.955,7,35,42,20,7,5,12,19,98,-24,regular season
2371,2371,2371,2371,2371,New York Knicks,Miami Heat,W,04/06/2018,240,45,89,0.506,18,37,0.486,14,21,0.667,9,42,51,33,7,5,12,23,122,24,regular season
2372,2372,2372,2372,2372,Indiana Pacers,Toronto Raptors,L,04/06/2018,240,26,87,0.299,7,21,0.333,14,20,0.7,12,32,44,16,8,8,12,21,73,-19,regular season
2373,2373,2373,2373,2373,Toronto Raptors,Indiana Pacers,W,04/06/2018,240,36,84,0.429,9,30,0.3,11,16,0.688,9,43,52,27,9,8,19,17,92,19,regular season
2374,2374,2374,2374,2374,Sacramento Kings,Memphis Grizzlies,W,04/06/2018,240,40,85,0.471,6,24,0.25,8,12,0.667,10,32,42,23,8,5,15,21,94,1,regular season
2375,2375,2375,2375,2375,Memphis Grizzlies,Sacramento Kings,L,04/06/2018,240,37,84,0.44,6,24,0.25,13,18,0.722,12,26,38,20,7,7,15,12,93,-1,regular season
2376,2376,2376,2376,2376,New Orleans Pelicans,Phoenix Suns,W,04/06/2018,240,45,99,0.455,16,38,0.421,16,20,0.8,13,42,55,29,9,7,15,22,122,19,regular season
2377,2377,2377,2377,2377,Phoenix Suns,New Orleans Pelicans,L,04/06/2018,240,37,94,0.394,9,33,0.273,20,26,0.769,12,36,48,20,8,4,14,18,103,-19,regular season
2378,2378,2378,2378,2378,Minnesota Timberwolves,Los Angeles Lakers,W,04/06/2018,240,43,100,0.43,8,26,0.308,19,26,0.731,18,30,48,25,14,8,5,24,113,17,regular season
2379,2379,2379,2379,2379,Los Angeles Lakers,Minnesota Timberwolves,L,04/06/2018,240,31,79,0.392,8,24,0.333,26,32,0.813,13,40,53,16,3,2,20,21,96,-17,regular season
2380,2380,2380,2380,2380,Denver Nuggets,Los Angeles Clippers,W,04/07/2018,240,53,85,0.624,12,29,0.414,16,23,0.696,7,26,33,36,4,6,7,26,134,19,regular season
2381,2381,2381,2381,2381,Los Angeles Clippers,Denver Nuggets,L,04/07/2018,240,43,87,0.494,6,17,0.353,23,34,0.6759999999999999,15,23,38,25,6,0,10,19,115,-19,regular season
2382,2382,2382,2382,2382,Milwaukee Bucks,New York Knicks,W,04/07/2018,240,45,93,0.484,10,25,0.4,15,17,0.882,12,36,48,30,6,10,10,13,115,13,regular season
