,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
161,Atlanta Hawks,,Taurean Waller-Prince,Charlotte Hornets,L,10/20/2017,29:03,6,13,.462,2,4,.500,1,1,1.000,0,6,6,2,1,0,2,4,15,-19
162,Atlanta Hawks,,Kent Bazemore,Charlotte Hornets,L,10/20/2017,26:04,5,9,.556,1,2,.500,0,0,,0,1,1,2,3,0,1,2,11,-5
163,Atlanta Hawks,,Dewayne Dedmon,Charlotte Hornets,L,10/20/2017,24:31,5,9,.556,1,1,1.000,0,0,,2,5,7,2,1,1,1,2,11,-10
164,Atlanta Hawks,,Ersan İlyasova,Charlotte Hornets,L,10/20/2017,21:15,0,4,.000,0,3,.000,0,0,,1,5,6,1,1,0,1,5,0,-5
165,Charlotte Hornets,,Jeremy Lamb,Atlanta Hawks,W,10/20/2017,38:17,7,17,.412,0,5,.000,1,1,1.000,2,3,5,2,0,1,2,4,15,+26
166,Charlotte Hornets,,Kemba Walker,Atlanta Hawks,W,10/20/2017,38:01,6,13,.462,4,8,.500,10,12,.833,1,3,4,9,1,0,4,2,26,+35
167,Charlotte Hornets,,Dwight Howard,Atlanta Hawks,W,10/20/2017,33:01,8,12,.667,0,0,,4,8,.500,4,11,15,0,0,1,6,5,20,+34
168,Charlotte Hornets,,Dwayne Bacon,Atlanta Hawks,W,10/20/2017,19:15,2,4,.500,2,3,.667,0,0,,0,11,11,0,1,0,2,1,6,+13
169,Charlotte Hornets,,Marvin Williams,Atlanta Hawks,W,10/20/2017,15:48,0,6,.000,0,4,.000,0,0,,1,2,3,1,1,1,1,0,0,+2
170,Portland Trail Blazers,,Al-Farouq Aminu,Indiana Pacers,W,10/20/2017,34:34,7,13,.538,2,4,.500,0,0,,4,12,16,2,1,1,0,2,16,+27
171,Portland Trail Blazers,,Damian Lillard,Indiana Pacers,W,10/20/2017,32:59,7,17,.412,0,3,.000,4,4,1.000,0,7,7,7,1,1,0,2,18,+25
172,Portland Trail Blazers,,CJ McCollum,Indiana Pacers,W,10/20/2017,32:17,12,18,.667,3,4,.750,1,2,.500,0,7,7,1,1,1,0,2,28,+3
173,Portland Trail Blazers,,Jusuf Nurkić,Indiana Pacers,W,10/20/2017,25:37,4,13,.308,0,0,,3,4,.750,1,1,2,3,1,1,6,5,11,+11
174,Portland Trail Blazers,,Maurice Harkless,Indiana Pacers,W,10/20/2017,20:05,2,5,.400,1,2,.500,0,0,,0,3,3,0,1,1,1,2,5,+9
175,Indiana Pacers,,Victor Oladipo,Portland Trail Blazers,L,10/20/2017,32:33,5,17,.294,0,3,.000,7,9,.778,0,6,6,2,0,1,2,1,17,-18
176,Indiana Pacers,,Darren Collison,Portland Trail Blazers,L,10/20/2017,31:25,5,9,.556,1,3,.333,3,4,.750,1,3,4,4,1,0,2,3,14,-3
177,Indiana Pacers,,Thaddeus Young,Portland Trail Blazers,L,10/20/2017,29:06,4,8,.500,0,2,.000,0,0,,2,5,7,1,0,1,0,1,8,-15
178,Indiana Pacers,,Domantas Sabonis,Portland Trail Blazers,L,10/20/2017,28:57,1,5,.200,0,1,.000,1,4,.250,2,6,8,1,0,1,3,4,3,-18
179,Indiana Pacers,,Bojan Bogdanović,Portland Trail Blazers,L,10/20/2017,24:12,4,9,.444,1,4,.250,2,4,.500,0,4,4,0,0,0,2,1,11,-10
180,Cleveland Cavaliers,,LeBron James,Milwaukee Bucks,W,10/20/2017,37:25,10,16,.625,2,4,.500,2,2,1.000,1,4,5,8,1,1,5,2,24,+13
181,Cleveland Cavaliers,,Kevin Love,Milwaukee Bucks,W,10/20/2017,26:50,5,12,.417,0,3,.000,7,7,1.000,2,10,12,6,0,2,4,2,17,-2
182,Cleveland Cavaliers,,Dwyane Wade,Milwaukee Bucks,W,10/20/2017,26:15,2,7,.286,0,1,.000,0,0,,0,2,2,3,1,0,3,3,4,-2
183,Cleveland Cavaliers,,Jae Crowder,Milwaukee Bucks,W,10/20/2017,24:58,6,8,.750,2,2,1.000,0,0,,0,4,4,1,1,0,0,1,14,+4
184,Cleveland Cavaliers,,Derrick Rose,Milwaukee Bucks,W,10/20/2017,22:53,3,4,.750,0,0,,6,6,1.000,1,1,2,1,2,0,1,0,12,+9
185,Milwaukee Bucks,,Giannis Antetokounmpo,Cleveland Cavaliers,L,10/20/2017,38:32,15,22,.682,0,1,.000,4,6,.667,2,6,8,8,3,1,2,2,34,-17
186,Milwaukee Bucks,,Khris Middleton,Cleveland Cavaliers,L,10/20/2017,35:19,3,10,.300,0,5,.000,2,2,1.000,0,3,3,5,0,0,3,4,8,-4
187,Milwaukee Bucks,,Malcolm Brogdon,Cleveland Cavaliers,L,10/20/2017,33:37,6,12,.500,4,9,.444,0,0,,0,2,2,1,2,0,2,2,16,-15
188,Milwaukee Bucks,,Tony Snell,Cleveland Cavaliers,L,10/20/2017,31:37,3,7,.429,3,7,.429,0,0,,0,2,2,3,1,0,0,1,9,-5
189,Milwaukee Bucks,,Thon Maker,Cleveland Cavaliers,L,10/20/2017,16:59,3,5,.600,1,1,1.000,0,0,,1,2,3,0,0,1,0,3,7,-3
190,Boston Celtics,,Jaylen Brown,Philadelphia 76ers,W,10/20/2017,36:56,4,13,.308,1,4,.250,0,3,.000,0,8,8,0,2,0,0,2,9,+15
191,Boston Celtics,,Al Horford,Philadelphia 76ers,W,10/20/2017,36:25,5,16,.313,3,7,.429,4,4,1.000,3,6,9,3,0,1,4,2,17,+5
192,Boston Celtics,,Kyrie Irving,Philadelphia 76ers,W,10/20/2017,35:48,7,17,.412,1,4,.250,6,7,.857,2,4,6,4,2,0,5,4,21,+2
193,Boston Celtics,,Jayson Tatum,Philadelphia 76ers,W,10/20/2017,32:45,3,8,.375,0,2,.000,9,9,1.000,2,6,8,0,0,3,3,3,15,-4
194,Boston Celtics,,Aron Baynes,Philadelphia 76ers,W,10/20/2017,13:40,5,8,.625,0,0,,0,1,.000,5,3,8,2,0,0,1,5,10,-3
195,Philadelphia 76ers,,Ben Simmons,Boston Celtics,L,10/20/2017,36:54,4,11,.364,0,0,,3,6,.500,3,8,11,5,1,0,4,2,11,-7
196,Philadelphia 76ers,,J.J. Redick,Boston Celtics,L,10/20/2017,35:53,7,16,.438,4,7,.571,1,1,1.000,0,0,0,4,0,0,0,1,19,-15
197,Philadelphia 76ers,,Jerryd Bayless,Boston Celtics,L,10/20/2017,30:27,7,12,.583,4,6,.667,0,0,,0,1,1,1,1,0,0,4,18,-9
198,Philadelphia 76ers,,Joel Embiid,Boston Celtics,L,10/20/2017,28:02,4,16,.250,0,6,.000,3,3,1.000,2,12,14,3,1,2,3,1,11,-4
199,Philadelphia 76ers,,Robert Covington,Boston Celtics,L,10/20/2017,27:07,5,10,.500,2,6,.333,0,0,,2,0,2,2,0,1,2,5,12,-11
200,Detroit Pistons,,Tobias Harris,Washington Wizards,L,10/20/2017,33:41,5,10,.500,1,1,1.000,4,5,.800,1,2,3,1,1,0,0,2,15,+2
201,Detroit Pistons,,Avery Bradley,Washington Wizards,L,10/20/2017,32:58,6,13,.462,3,6,.500,3,4,.750,1,1,2,2,1,0,5,3,18,-11
202,Detroit Pistons,,Reggie Jackson,Washington Wizards,L,10/20/2017,31:48,8,21,.381,3,7,.429,2,2,1.000,0,4,4,5,5,0,5,5,21,+8
203,Detroit Pistons,,Andre Drummond,Washington Wizards,L,10/20/2017,26:22,4,9,.444,0,0,,1,1,1.000,6,6,12,2,1,0,1,6,9,-7
204,Detroit Pistons,,Stanley Johnson,Washington Wizards,L,10/20/2017,23:42,3,3,1.000,1,1,1.000,3,4,.750,0,3,3,2,1,0,0,3,10,-3
205,Washington Wizards,,Otto Porter,Detroit Pistons,W,10/20/2017,37:50,11,19,.579,2,4,.500,4,4,1.000,2,7,9,3,4,1,1,2,28,+6
206,Washington Wizards,,Kelly Oubre,Detroit Pistons,W,10/20/2017,35:55,1,5,.200,0,2,.000,2,2,1.000,1,6,7,0,2,0,1,3,4,+10
207,Washington Wizards,,Bradley Beal,Detroit Pistons,W,10/20/2017,34:52,9,18,.500,1,3,.333,6,7,.857,0,4,4,4,0,3,2,4,25,+15
208,Washington Wizards,,Marcin Gortat,Detroit Pistons,W,10/20/2017,34:35,4,6,.667,0,0,,2,4,.500,2,7,9,1,1,0,0,5,10,+3
209,Washington Wizards,,John Wall,Detroit Pistons,W,10/20/2017,33:34,8,12,.667,1,3,.333,9,11,.818,0,3,3,10,1,2,8,1,26,+4
210,Orlando Magic,,Evan Fournier,Brooklyn Nets,L,10/20/2017,35:39,8,21,.381,2,6,.333,4,4,1.000,2,7,9,5,2,0,2,3,22,-3
211,Orlando Magic,,Nikola Vučević,Brooklyn Nets,L,10/20/2017,35:13,17,22,.773,6,8,.750,1,2,.500,1,11,12,3,0,0,4,5,41,+15
212,Orlando Magic,,Terrence Ross,Brooklyn Nets,L,10/20/2017,30:16,4,9,.444,2,4,.500,1,1,1.000,2,4,6,2,1,0,0,3,11,+6
213,Orlando Magic,,Jonathan Isaac,Brooklyn Nets,L,10/20/2017,22:39,4,5,.800,1,1,1.000,0,0,,0,1,1,3,2,1,4,3,9,-3
214,Orlando Magic,,Elfrid Payton,Brooklyn Nets,L,10/20/2017,14:30,2,6,.333,0,1,.000,0,0,,0,1,1,4,1,0,2,0,4,+10
215,Brooklyn Nets,,DeMarre Carroll,Orlando Magic,W,10/20/2017,27:33,6,9,.667,3,4,.750,2,2,1.000,1,7,8,2,2,0,1,2,17,-5
216,Brooklyn Nets,,D'Angelo Russell,Orlando Magic,W,10/20/2017,25:26,8,16,.500,0,3,.000,1,2,.500,1,2,3,6,3,0,8,3,17,-7
217,Brooklyn Nets,,Rondae Hollis-Jefferson,Orlando Magic,W,10/20/2017,24:57,5,10,.500,0,1,.000,5,7,.714,1,3,4,1,3,3,0,0,15,+1
218,Brooklyn Nets,,Allen Crabbe,Orlando Magic,W,10/20/2017,22:52,1,5,.200,1,4,.250,6,6,1.000,0,1,1,2,0,1,1,0,9,-7
219,Brooklyn Nets,,Timofey Mozgov,Orlando Magic,W,10/20/2017,15:44,2,5,.400,0,1,.000,0,0,,3,3,6,0,0,0,1,0,4,-1
220,Utah Jazz,,Joe Ingles,Minnesota Timberwolves,L,10/20/2017,34:23,5,8,.625,4,5,.800,0,0,,0,3,3,3,2,0,1,2,14,-3
221,Utah Jazz,,Rudy Gobert,Minnesota Timberwolves,L,10/20/2017,32:58,5,10,.500,0,0,,0,0,,4,9,13,0,2,2,3,2,10,-15
222,Utah Jazz,,Ricky Rubio,Minnesota Timberwolves,L,10/20/2017,32:40,4,10,.400,1,3,.333,10,11,.909,1,4,5,10,2,0,4,5,19,-8
223,Utah Jazz,,Derrick Favors,Minnesota Timberwolves,L,10/20/2017,28:44,8,15,.533,0,1,.000,0,0,,0,4,4,3,0,1,4,2,16,+14
224,Utah Jazz,,Rodney Hood,Minnesota Timberwolves,L,10/20/2017,23:45,7,12,.583,3,7,.429,3,3,1.000,0,1,1,4,1,0,2,2,20,+10
225,Minnesota Timberwolves,,Jimmy Butler,Utah Jazz,W,10/20/2017,38:35,5,14,.357,0,2,.000,3,3,1.000,0,7,7,3,5,0,4,1,13,-2
226,Minnesota Timberwolves,,Andrew Wiggins,Utah Jazz,W,10/20/2017,34:39,7,19,.368,2,6,.333,5,6,.833,3,2,5,0,0,0,2,1,21,+4
227,Minnesota Timberwolves,,Jeff Teague,Utah Jazz,W,10/20/2017,32:52,3,10,.300,0,3,.000,4,4,1.000,0,2,2,4,2,0,3,2,10,+1
228,Minnesota Timberwolves,,Karl-Anthony Towns,Utah Jazz,W,10/20/2017,32:29,7,12,.583,0,1,.000,6,8,.750,0,10,10,1,1,2,1,3,20,-8
229,Minnesota Timberwolves,,Taj Gibson,Utah Jazz,W,10/20/2017,26:17,2,5,.400,0,1,.000,0,0,,3,5,8,1,2,0,1,1,4,+3
230,Sacramento Kings,,George Hill,Dallas Mavericks,W,10/20/2017,31:56,9,12,.750,3,3,1.000,0,1,.000,1,4,5,2,2,0,5,1,21,+14
231,Sacramento Kings,,Zach Randolph,Dallas Mavericks,W,10/20/2017,30:19,5,15,.333,1,3,.333,2,4,.500,3,3,6,1,2,0,1,1,13,+12
232,Sacramento Kings,,Buddy Hield,Dallas Mavericks,W,10/20/2017,27:28,4,11,.364,1,6,.167,4,4,1.000,1,5,6,3,0,0,1,1,13,+7
233,Sacramento Kings,,Willie Cauley-Stein,Dallas Mavericks,W,10/20/2017,26:51,4,7,.571,0,1,.000,2,2,1.000,4,7,11,1,0,1,0,5,10,+14
234,Sacramento Kings,,Justin Jackson,Dallas Mavericks,W,10/20/2017,17:12,1,4,.250,0,2,.000,0,0,,1,3,4,0,0,0,1,1,2,+3
235,Dallas Mavericks,,Harrison Barnes,Sacramento Kings,L,10/20/2017,38:49,8,18,.444,2,3,.667,6,9,.667,1,3,4,1,0,0,1,3,24,-7
236,Dallas Mavericks,,Wesley Matthews,Sacramento Kings,L,10/20/2017,33:32,0,7,.000,0,7,.000,0,0,,0,1,1,2,2,1,4,1,0,-13
237,Dallas Mavericks,,Dirk Nowitzki,Sacramento Kings,L,10/20/2017,29:13,4,9,.444,2,4,.500,0,0,,0,9,9,2,0,0,0,1,10,+6
238,Dallas Mavericks,,J.J. Barea,Sacramento Kings,L,10/20/2017,27:18,4,14,.286,1,5,.200,0,0,,0,1,1,10,1,1,1,1,9,0
239,Dallas Mavericks,,Nerlens Noel,Sacramento Kings,L,10/20/2017,27:09,3,3,1.000,0,0,,1,2,.500,1,5,6,0,3,2,1,1,7,-16
240,Golden State Warriors,,Kevin Durant,New Orleans Pelicans,W,10/20/2017,37:39,9,18,.500,3,6,.500,1,1,1.000,0,8,8,2,1,7,5,3,22,+5
241,Golden State Warriors,,Klay Thompson,New Orleans Pelicans,W,10/20/2017,36:33,13,20,.650,7,13,.538,0,0,,2,2,4,2,0,1,1,2,33,+9
242,Golden State Warriors,,Stephen Curry,New Orleans Pelicans,W,10/20/2017,35:07,7,16,.438,4,11,.364,10,10,1.000,0,3,3,8,0,0,1,1,28,+7
243,Golden State Warriors,,Draymond Green,New Orleans Pelicans,W,10/20/2017,34:34,3,11,.273,2,7,.286,0,0,,0,5,5,9,0,0,5,4,8,+4
244,Golden State Warriors,,Zaza Pachulia,New Orleans Pelicans,W,10/20/2017,20:38,3,6,.500,0,0,,2,2,1.000,3,6,9,0,2,0,2,5,8,+3
245,New Orleans Pelicans,,Anthony Davis,Golden State Warriors,L,10/20/2017,40:07,15,21,.714,3,4,.750,2,5,.400,5,10,15,5,3,1,4,1,35,-5
246,New Orleans Pelicans,,Jrue Holiday,Golden State Warriors,L,10/20/2017,34:37,5,17,.294,2,6,.333,1,2,.500,1,6,7,3,1,0,2,4,13,-6
247,New Orleans Pelicans,,DeMarcus Cousins,Golden State Warriors,L,10/20/2017,32:36,11,23,.478,3,8,.375,10,13,.769,4,10,14,5,3,1,7,5,35,+6
248,New Orleans Pelicans,,Dante Cunningham,Golden State Warriors,L,10/20/2017,27:37,2,8,.250,1,5,.200,1,2,.500,1,5,6,0,0,1,0,2,6,-12
249,New Orleans Pelicans,,E'Twaun Moore,Golden State Warriors,L,10/20/2017,26:30,0,5,.000,0,3,.000,0,0,,2,0,2,2,0,0,0,2,0,-8
250,Los Angeles Lakers,,Lonzo Ball,Phoenix Suns,W,10/20/2017,37:27,12,27,.444,4,9,.444,1,2,.500,2,9,11,9,1,0,4,4,29,+1
251,Los Angeles Lakers,,Brandon Ingram,Phoenix Suns,W,10/20/2017,36:43,9,14,.643,3,4,.750,4,6,.667,0,2,2,1,1,1,2,6,25,+8
252,Los Angeles Lakers,,Corey Brewer,Phoenix Suns,W,10/20/2017,33:26,2,6,.333,0,0,,1,2,.500,1,1,2,2,3,0,0,4,5,+14
253,Los Angeles Lakers,,Brook Lopez,Phoenix Suns,W,10/20/2017,32:16,6,10,.600,2,5,.400,5,7,.714,1,10,11,2,1,0,3,4,19,+14
254,Los Angeles Lakers,,Larry Nance,Phoenix Suns,W,10/20/2017,21:52,5,10,.500,0,1,.000,4,4,1.000,1,5,6,1,2,2,3,4,14,+11
255,Phoenix Suns,,Devin Booker,Los Angeles Lakers,L,10/20/2017,39:44,9,19,.474,4,8,.500,3,5,.600,0,11,11,8,2,0,6,2,25,-10
256,Phoenix Suns,,T.J. Warren,Los Angeles Lakers,L,10/20/2017,39:29,9,18,.500,1,3,.333,5,8,.625,2,6,8,4,2,0,3,2,24,0
257,Phoenix Suns,,Eric Bledsoe,Los Angeles Lakers,L,10/20/2017,29:43,10,18,.556,3,5,.600,5,8,.625,1,1,2,2,2,1,1,3,28,-8
258,Phoenix Suns,,Tyson Chandler,Los Angeles Lakers,L,10/20/2017,23:59,5,7,.714,0,0,,3,4,.750,4,5,9,0,0,1,2,5,13,+6
259,Phoenix Suns,,Josh Jackson,Los Angeles Lakers,L,10/20/2017,23:12,4,10,.400,2,4,.500,2,5,.400,0,0,0,0,1,0,1,2,12,-10
260,Philadelphia 76ers,,Ben Simmons,Toronto Raptors,L,10/21/2017,33:23,7,16,.438,0,2,.000,4,8,.500,1,9,10,8,0,0,3,0,18,-20
261,Philadelphia 76ers,,Jerryd Bayless,Toronto Raptors,L,10/21/2017,26:32,5,7,.714,2,3,.667,4,4,1.000,0,3,3,0,1,0,3,1,16,-25
262,Philadelphia 76ers,,J.J. Redick,Toronto Raptors,L,10/21/2017,26:23,2,8,.250,0,2,.000,2,2,1.000,0,2,2,3,2,0,2,1,6,-6
263,Philadelphia 76ers,,Robert Covington,Toronto Raptors,L,10/21/2017,14:31,2,7,.286,1,1,1.000,0,0,,0,3,3,0,0,1,0,4,5,-11
264,Philadelphia 76ers,,Amir Johnson,Toronto Raptors,L,10/21/2017,14:05,2,3,.667,0,1,.000,2,2,1.000,0,2,2,1,1,0,0,2,6,-1
265,Toronto Raptors,,Kyle Lowry,Philadelphia 76ers,W,10/21/2017,28:06,6,12,.500,4,10,.400,1,2,.500,0,5,5,5,0,0,1,3,17,+17
266,Toronto Raptors,,DeMar DeRozan,Philadelphia 76ers,W,10/21/2017,26:42,8,12,.667,0,1,.000,14,16,.875,0,3,3,3,0,0,1,3,30,+26
267,Toronto Raptors,,Serge Ibaka,Philadelphia 76ers,W,10/21/2017,24:33,7,12,.583,5,9,.556,2,2,1.000,0,5,5,2,0,2,1,2,21,+23
268,Toronto Raptors,,Norman Powell,Philadelphia 76ers,W,10/21/2017,17:20,0,3,.000,0,1,.000,2,2,1.000,1,1,2,2,0,1,2,4,2,+14
269,Toronto Raptors,,Jonas Valančiūnas,Philadelphia 76ers,W,10/21/2017,15:00,2,4,.500,0,0,,1,2,.500,0,4,4,0,0,0,0,2,5,-4
270,San Antonio Spurs,,LaMarcus Aldridge,Chicago Bulls,W,10/21/2017,32:46,12,24,.500,0,2,.000,4,4,1.000,5,5,10,3,1,2,1,2,28,+13
271,San Antonio Spurs,,Kyle Anderson,Chicago Bulls,W,10/21/2017,31:58,2,7,.286,0,0,,0,0,,2,6,8,1,0,0,2,0,4,-3
272,San Antonio Spurs,,Danny Green,Chicago Bulls,W,10/21/2017,28:41,4,9,.444,1,2,.500,0,0,,0,3,3,3,1,0,0,1,9,+10
273,San Antonio Spurs,,Dejounte Murray,Chicago Bulls,W,10/21/2017,26:24,4,10,.400,0,1,.000,0,0,,3,7,10,6,2,0,1,0,8,+15
274,San Antonio Spurs,,Pau Gasol,Chicago Bulls,W,10/21/2017,19:44,3,8,.375,0,1,.000,4,5,.800,2,5,7,4,0,0,3,0,10,+3
275,Chicago Bulls,,Lauri Markkanen,San Antonio Spurs,L,10/21/2017,37:02,5,14,.357,3,8,.375,0,1,.000,0,12,12,0,1,0,3,3,13,-5
276,Chicago Bulls,,Justin Holiday,San Antonio Spurs,L,10/21/2017,36:26,5,18,.278,3,8,.375,2,2,1.000,1,3,4,3,1,0,2,1,15,-5
277,Chicago Bulls,,Jerian Grant,San Antonio Spurs,L,10/21/2017,33:13,6,14,.429,0,3,.000,1,1,1.000,0,4,4,5,0,1,4,2,13,-2
278,Chicago Bulls,,Robin Lopez,San Antonio Spurs,L,10/21/2017,29:33,7,12,.583,1,3,.333,1,2,.500,3,4,7,3,0,3,4,1,16,-3
279,Chicago Bulls,,Paul Zipser,San Antonio Spurs,L,10/21/2017,25:33,1,5,.200,1,2,.500,0,0,,0,4,4,1,1,0,1,2,3,-13
280,Orlando Magic,,Nikola Vučević,Cleveland Cavaliers,W,10/21/2017,28:12,11,16,.688,1,3,.333,0,0,,1,6,7,5,1,3,0,2,23,+28
281,Orlando Magic,,D.J. Augustin,Cleveland Cavaliers,W,10/21/2017,26:58,4,6,.667,3,4,.750,1,2,.500,0,4,4,10,1,0,1,2,12,+19
282,Orlando Magic,,Evan Fournier,Cleveland Cavaliers,W,10/21/2017,26:40,4,9,.444,3,5,.600,2,2,1.000,0,3,3,4,1,2,1,1,13,+27
283,Orlando Magic,,Terrence Ross,Cleveland Cavaliers,W,10/21/2017,22:13,1,11,.091,0,5,.000,1,2,.500,1,2,3,2,0,0,1,1,3,+15
284,Orlando Magic,,Jonathan Isaac,Cleveland Cavaliers,W,10/21/2017,21:26,2,6,.333,1,3,.333,0,0,,1,5,6,0,1,0,1,4,5,+18
285,Cleveland Cavaliers,,LeBron James,Orlando Magic,L,10/21/2017,31:12,8,15,.533,1,3,.333,5,6,.833,0,4,4,2,1,1,1,0,22,-31
286,Cleveland Cavaliers,,Kevin Love,Orlando Magic,L,10/21/2017,27:06,8,17,.471,0,5,.000,3,4,.750,1,8,9,1,1,1,2,2,19,-12
287,Cleveland Cavaliers,,Jae Crowder,Orlando Magic,L,10/21/2017,18:36,0,3,.000,0,2,.000,0,0,,0,2,2,0,1,1,3,4,0,-13
288,Cleveland Cavaliers,,Dwyane Wade,Orlando Magic,L,10/21/2017,16:05,2,8,.250,1,1,1.000,0,0,,1,1,2,4,0,0,1,1,5,-4
289,Cleveland Cavaliers,,José Calderón,Orlando Magic,L,10/21/2017,13:32,1,3,.333,0,1,.000,0,0,,0,2,2,2,0,0,2,0,2,0
290,Dallas Mavericks,,Yogi Ferrell,Houston Rockets,L,10/21/2017,41:27,6,15,.400,3,6,.500,4,4,1.000,1,2,3,6,1,0,1,3,19,-13
291,Dallas Mavericks,,Harrison Barnes,Houston Rockets,L,10/21/2017,30:45,5,17,.294,1,3,.333,3,3,1.000,3,2,5,2,1,0,3,1,14,-31
292,Dallas Mavericks,,Wesley Matthews,Houston Rockets,L,10/21/2017,30:45,3,11,.273,2,6,.333,3,4,.750,1,3,4,2,1,0,2,1,11,-31
293,Dallas Mavericks,,Dirk Nowitzki,Houston Rockets,L,10/21/2017,17:56,1,8,.125,0,2,.000,0,0,,1,4,5,1,0,0,0,3,2,-15
294,Dallas Mavericks,,Dorian Finney-Smith,Houston Rockets,L,10/21/2017,15:50,0,1,.000,0,1,.000,0,0,,1,0,1,1,0,0,2,1,0,-12
295,Houston Rockets,,James Harden,Dallas Mavericks,W,10/21/2017,30:45,10,19,.526,6,13,.462,3,4,.750,0,3,3,7,2,0,5,5,29,+31
296,Houston Rockets,,Trevor Ariza,Dallas Mavericks,W,10/21/2017,30:40,3,7,.429,1,5,.200,1,1,1.000,0,4,4,1,4,1,1,0,8,+34
297,Houston Rockets,,Eric Gordon,Dallas Mavericks,W,10/21/2017,24:21,5,11,.455,1,6,.167,7,8,.875,0,1,1,2,0,0,1,2,18,+11
298,Houston Rockets,,Ryan Anderson,Dallas Mavericks,W,10/21/2017,23:04,1,4,.250,1,4,.250,0,0,,1,9,10,1,0,0,0,0,3,+19
299,Houston Rockets,,Clint Capela,Dallas Mavericks,W,10/21/2017,20:59,5,8,.625,0,0,,3,3,1.000,3,7,10,2,0,0,0,4,13,+10
300,Golden State Warriors,,Kevin Durant,Memphis Grizzlies,L,10/21/2017,40:03,11,24,.458,4,9,.444,3,6,.500,2,11,13,3,1,3,6,2,29,-2
301,Golden State Warriors,,Klay Thompson,Memphis Grizzlies,L,10/21/2017,38:11,5,16,.313,2,8,.250,2,2,1.000,0,2,2,1,0,1,0,4,14,0
302,Golden State Warriors,,Draymond Green,Memphis Grizzlies,L,10/21/2017,36:25,1,6,.167,0,5,.000,1,2,.500,1,6,7,6,2,1,3,5,3,-13
303,Golden State Warriors,,Stephen Curry,Memphis Grizzlies,L,10/21/2017,30:05,9,17,.529,6,11,.545,13,13,1.000,0,6,6,3,0,0,2,5,37,-6
304,Golden State Warriors,,Zaza Pachulia,Memphis Grizzlies,L,10/21/2017,12:12,0,2,.000,0,0,,0,0,,2,4,6,0,2,0,2,4,0,-5
305,Memphis Grizzlies,,Marc Gasol,Golden State Warriors,W,10/21/2017,36:23,8,16,.500,2,4,.500,16,17,.941,2,12,14,2,1,2,7,1,34,+10
306,Memphis Grizzlies,,Mike Conley,Golden State Warriors,W,10/21/2017,32:00,3,14,.214,1,6,.167,3,4,.750,0,2,2,7,0,0,1,3,10,+2
307,Memphis Grizzlies,,Jarell Martin,Golden State Warriors,W,10/21/2017,28:30,3,8,.375,0,1,.000,2,2,1.000,1,4,5,0,2,0,0,3,8,0
308,Memphis Grizzlies,,James Ennis,Golden State Warriors,W,10/21/2017,25:09,6,6,1.000,0,0,,1,2,.500,1,3,4,3,1,0,0,4,13,+13
309,Memphis Grizzlies,,Andrew Harrison,Golden State Warriors,W,10/21/2017,14:55,1,3,.333,1,3,.333,2,2,1.000,0,0,0,0,0,0,0,1,5,+8
310,Indiana Pacers,,Victor Oladipo,Miami Heat,L,10/21/2017,36:53,10,23,.435,4,8,.500,4,4,1.000,2,2,4,5,4,1,2,4,28,0
311,Indiana Pacers,,Darren Collison,Miami Heat,L,10/21/2017,31:53,3,9,.333,2,4,.500,2,2,1.000,1,2,3,8,0,1,1,1,10,-4
312,Indiana Pacers,,Thaddeus Young,Miami Heat,L,10/21/2017,31:09,7,16,.438,0,1,.000,0,0,,4,4,8,0,1,0,0,1,14,-6
313,Indiana Pacers,,Domantas Sabonis,Miami Heat,L,10/21/2017,30:22,6,10,.600,0,1,.000,6,8,.750,3,9,12,2,1,1,2,4,18,+2
314,Indiana Pacers,,Bojan Bogdanović,Miami Heat,L,10/21/2017,20:51,3,6,.500,0,0,,1,1,1.000,0,0,0,1,0,0,0,1,7,-19
315,Miami Heat,,Josh Richardson,Indiana Pacers,W,10/21/2017,37:34,4,8,.500,3,5,.600,1,2,.500,1,7,8,4,0,1,3,3,12,+4
316,Miami Heat,,Dion Waiters,Indiana Pacers,W,10/21/2017,32:36,8,16,.500,2,6,.333,1,3,.333,0,1,1,2,2,1,1,4,19,-1
317,Miami Heat,,Goran Dragić,Indiana Pacers,W,10/21/2017,32:09,9,13,.692,2,2,1.000,3,3,1.000,1,4,5,3,0,0,2,2,23,-1
318,Miami Heat,,James Johnson,Indiana Pacers,W,10/21/2017,29:44,5,10,.500,1,5,.200,3,5,.600,1,3,4,8,0,5,1,1,14,+3
319,Miami Heat,,Jordan Mickey,Indiana Pacers,W,10/21/2017,13:30,4,5,.800,0,0,,0,1,.000,1,5,6,0,0,0,1,2,8,+6
320,Detroit Pistons,,Tobias Harris,New York Knicks,W,10/21/2017,38:24,13,24,.542,3,9,.333,2,3,.667,3,3,6,1,0,0,0,3,31,+7
321,Detroit Pistons,,Andre Drummond,New York Knicks,W,10/21/2017,38:19,9,11,.818,0,0,,3,3,1.000,4,8,12,1,1,1,5,3,21,+7
322,Detroit Pistons,,Stanley Johnson,New York Knicks,W,10/21/2017,28:43,3,7,.429,1,4,.250,2,2,1.000,2,6,8,2,0,0,2,3,9,-6
