,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
12106,Washington Wizards,,Bobby Portis,Boston Celtics,L,04/09/2019,22:46,4,9,.444,1,3,.333,2,2,1.000,1,7,8,4,1,0,2,1,11,+9
12107,Washington Wizards,,Troy Brown,Boston Celtics,L,04/09/2019,19:10,2,8,.250,1,4,.250,0,0,,0,4,4,2,0,0,3,1,5,-3
12108,Washington Wizards,,Thomas Bryant,Boston Celtics,L,04/09/2019,17:17,6,7,.857,1,2,.500,1,1,1.000,0,6,6,2,0,0,1,1,14,+22
12109,Washington Wizards,,Bradley Beal,Boston Celtics,L,04/09/2019,16:32,6,11,.545,2,4,.500,2,2,1.000,2,3,5,4,0,0,0,0,16,+8
12110,Philadelphia 76ers,,Zhaire Smith,Miami Heat,L,04/09/2019,29:38,4,8,.500,1,3,.333,2,2,1.000,0,2,2,2,0,0,2,3,11,-21
12111,Philadelphia 76ers,,Ben Simmons,Miami Heat,L,04/09/2019,21:03,7,12,.583,0,0,,2,2,1.000,2,2,4,1,2,0,4,3,16,-11
12112,Philadelphia 76ers,,Tobias Harris,Miami Heat,L,04/09/2019,20:22,3,16,.188,0,6,.000,0,0,,2,7,9,2,0,0,0,0,6,-15
12113,Philadelphia 76ers,,Jimmy Butler,Miami Heat,L,04/09/2019,15:58,2,5,.400,0,1,.000,0,0,,0,1,1,1,0,0,2,1,4,-15
12114,Philadelphia 76ers,,Jonah Bolden,Miami Heat,L,04/09/2019,12:52,0,3,.000,0,3,.000,0,0,,0,0,0,1,0,0,0,1,0,-11
12115,Miami Heat,,Dwyane Wade,Philadelphia 76ers,W,04/09/2019,34:43,10,23,.435,4,10,.400,6,6,1.000,1,2,3,3,0,1,3,1,30,+7
12116,Miami Heat,,Goran Dragić,Philadelphia 76ers,W,04/09/2019,32:01,2,10,.200,1,3,.333,1,2,.500,1,2,3,13,1,0,3,1,6,+22
12117,Miami Heat,,Justise Winslow,Philadelphia 76ers,W,04/09/2019,23:37,6,9,.667,4,5,.800,0,0,,0,3,3,2,0,1,0,4,16,+19
12118,Miami Heat,,Bam Adebayo,Philadelphia 76ers,W,04/09/2019,22:28,8,11,.727,0,0,,3,5,.600,1,8,9,2,1,2,0,0,19,+16
12119,Miami Heat,,Kelly Olynyk,Philadelphia 76ers,W,04/09/2019,18:44,3,4,.750,2,3,.667,0,0,,0,4,4,1,1,1,1,1,8,+11
12120,New York Knicks,,Damyean Dotson,Chicago Bulls,W,04/09/2019,40:59,5,10,.500,2,5,.400,0,0,,0,5,5,4,0,0,2,2,12,+16
12121,New York Knicks,,Luke Kornet,Chicago Bulls,W,04/09/2019,38:46,5,14,.357,2,7,.286,0,0,,4,9,13,4,0,6,0,2,12,+14
12122,New York Knicks,,Mitchell Robinson,Chicago Bulls,W,04/09/2019,35:01,3,6,.500,0,0,,2,2,1.000,3,14,17,0,0,3,1,3,8,+10
12123,New York Knicks,,Dennis Smith,Chicago Bulls,W,04/09/2019,34:57,10,23,.435,2,9,.222,3,6,.500,0,1,1,5,0,0,4,0,25,+15
12124,New York Knicks,,Kevin Knox,Chicago Bulls,W,04/09/2019,34:25,5,16,.313,4,8,.500,3,4,.750,2,8,10,2,0,0,1,2,17,+12
12125,Chicago Bulls,,Ryan Arcidiacono,New York Knicks,L,04/09/2019,32:25,3,9,.333,1,4,.250,7,8,.875,0,6,6,3,2,0,1,3,14,-9
12126,Chicago Bulls,,Robin Lopez,New York Knicks,L,04/09/2019,30:58,5,9,.556,1,2,.500,1,2,.500,2,1,3,1,0,2,1,2,12,-9
12127,Chicago Bulls,,Shaquille Harrison,New York Knicks,L,04/09/2019,27:42,6,12,.500,0,1,.000,1,2,.500,0,7,7,3,1,2,1,1,13,-19
12128,Chicago Bulls,,Timothé Luwawu-Cabarrot,New York Knicks,L,04/09/2019,24:47,3,8,.375,2,5,.400,2,2,1.000,0,4,4,0,0,0,0,5,10,-12
12129,Chicago Bulls,,Wayne Selden,New York Knicks,L,04/09/2019,20:25,1,6,.167,0,2,.000,0,2,.000,0,6,6,3,0,0,0,0,2,-15
12130,Toronto Raptors,,Fred VanVleet,Minnesota Timberwolves,W,04/09/2019,27:00,6,12,.500,2,5,.400,2,2,1.000,0,2,2,4,3,0,1,1,16,+4
12131,Toronto Raptors,,Kawhi Leonard,Minnesota Timberwolves,W,04/09/2019,23:51,8,14,.571,4,7,.571,0,0,,0,6,6,1,1,1,1,0,20,+10
12132,Toronto Raptors,,Danny Green,Minnesota Timberwolves,W,04/09/2019,23:51,2,5,.400,1,3,.333,2,2,1.000,0,2,2,4,1,1,1,0,7,+10
12133,Toronto Raptors,,Marc Gasol,Minnesota Timberwolves,W,04/09/2019,23:23,3,5,.600,2,3,.667,1,4,.250,2,4,6,1,1,0,2,1,9,+4
12134,Toronto Raptors,,Pascal Siakam,Minnesota Timberwolves,W,04/09/2019,17:37,4,6,.667,1,2,.500,1,2,.500,0,4,4,2,1,0,2,4,10,-2
12135,Minnesota Timberwolves,,Gorgui Dieng,Toronto Raptors,L,04/09/2019,28:45,5,9,.556,1,1,1.000,5,6,.833,2,5,7,5,1,1,2,2,16,-13
12136,Minnesota Timberwolves,,Andrew Wiggins,Toronto Raptors,L,04/09/2019,28:26,7,17,.412,2,6,.333,0,0,,0,3,3,3,0,2,1,0,16,-11
12137,Minnesota Timberwolves,,Tyus Jones,Toronto Raptors,L,04/09/2019,28:26,5,9,.556,1,4,.250,0,0,,0,1,1,10,1,0,1,0,11,-11
12138,Minnesota Timberwolves,,Dario Šarić,Toronto Raptors,L,04/09/2019,24:15,5,12,.417,2,6,.333,3,3,1.000,2,7,9,0,0,0,1,2,15,-15
12139,Minnesota Timberwolves,,Josh Okogie,Toronto Raptors,L,04/09/2019,17:41,1,4,.250,1,3,.333,0,0,,0,1,1,1,1,0,0,4,3,-9
12140,Golden State Warriors,,Jacob Evans,New Orleans Pelicans,W,04/09/2019,36:30,5,10,.500,1,4,.250,0,0,,1,4,5,2,3,2,3,3,11,+4
12141,Golden State Warriors,,DeMarcus Cousins,New Orleans Pelicans,W,04/09/2019,34:31,7,18,.389,1,5,.200,6,10,.600,0,12,12,6,1,1,3,2,21,+7
12142,Golden State Warriors,,Alfonzo McKinnie,New Orleans Pelicans,W,04/09/2019,29:07,3,7,.429,1,3,.333,3,4,.750,0,7,7,1,2,0,0,2,10,+7
12143,Golden State Warriors,,Draymond Green,New Orleans Pelicans,W,04/09/2019,17:52,0,2,.000,0,0,,0,0,,0,6,6,2,0,0,3,2,0,-1
12144,Golden State Warriors,,Stephen Curry,New Orleans Pelicans,W,04/09/2019,9:25,2,4,.500,1,2,.500,0,0,,0,1,1,1,0,0,2,0,5,+1
12145,New Orleans Pelicans,,Ian Clark,Golden State Warriors,L,04/09/2019,38:13,8,22,.364,3,10,.300,1,1,1.000,0,1,1,4,1,0,1,3,20,-7
12146,New Orleans Pelicans,,Jahlil Okafor,Golden State Warriors,L,04/09/2019,37:43,15,24,.625,0,1,.000,0,2,.000,1,6,7,1,2,0,3,2,30,-2
12147,New Orleans Pelicans,,Christian Wood,Golden State Warriors,L,04/09/2019,33:56,10,21,.476,2,7,.286,4,5,.800,2,10,12,0,0,0,3,3,26,-4
12148,New Orleans Pelicans,,Kenrich Williams,Golden State Warriors,L,04/09/2019,33:53,3,10,.300,2,7,.286,0,0,,3,4,7,6,5,0,0,1,8,0
12149,New Orleans Pelicans,,Elfrid Payton,Golden State Warriors,L,04/09/2019,25:04,1,4,.250,0,1,.000,1,2,.500,1,5,6,7,0,1,2,1,3,-2
12150,Phoenix Suns,,Josh Jackson,Dallas Mavericks,L,04/09/2019,41:36,6,20,.300,2,8,.250,3,5,.600,1,7,8,0,0,2,1,3,17,-14
12151,Phoenix Suns,,Mikal Bridges,Dallas Mavericks,L,04/09/2019,36:58,4,6,.667,0,1,.000,2,3,.667,1,0,1,0,3,0,0,1,10,-8
12152,Phoenix Suns,,Dragan Bender,Dallas Mavericks,L,04/09/2019,36:20,4,9,.444,1,4,.250,3,4,.750,2,9,11,6,1,1,2,4,12,-9
12153,Phoenix Suns,,Elie Okobo,Dallas Mavericks,L,04/09/2019,26:24,3,6,.500,3,4,.750,2,2,1.000,0,1,1,3,2,0,3,3,11,-9
12154,Phoenix Suns,,Ray Spalding,Dallas Mavericks,L,04/09/2019,18:12,1,7,.143,0,1,.000,0,2,.000,1,6,7,2,2,2,1,2,2,-4
12155,Dallas Mavericks,,Dirk Nowitzki,Phoenix Suns,W,04/09/2019,32:42,11,31,.355,5,14,.357,3,3,1.000,1,7,8,3,0,1,2,3,30,+11
12156,Dallas Mavericks,,Luka Dončić,Phoenix Suns,W,04/09/2019,32:11,6,14,.429,2,5,.400,7,8,.875,3,13,16,11,3,0,4,1,21,+15
12157,Dallas Mavericks,,Justin Jackson,Phoenix Suns,W,04/09/2019,29:01,4,7,.571,2,4,.500,0,0,,0,0,0,0,1,0,1,1,10,+13
12158,Dallas Mavericks,,Dwight Powell,Phoenix Suns,W,04/09/2019,27:21,3,5,.600,0,2,.000,5,7,.714,6,5,11,3,0,3,3,5,11,-1
12159,Dallas Mavericks,,Devin Harris,Phoenix Suns,W,04/09/2019,22:05,4,10,.400,3,5,.600,3,3,1.000,1,2,3,5,0,1,3,3,14,+6
12160,Denver Nuggets,,Jamal Murray,Utah Jazz,L,04/09/2019,30:58,9,21,.429,3,6,.500,1,2,.500,0,5,5,1,1,0,2,1,22,-18
12161,Denver Nuggets,,Gary Harris,Utah Jazz,L,04/09/2019,21:42,7,15,.467,1,3,.333,0,0,,0,0,0,2,1,0,0,5,15,-12
12162,Denver Nuggets,,Paul Millsap,Utah Jazz,L,04/09/2019,21:39,1,7,.143,0,2,.000,3,4,.750,1,3,4,1,0,1,1,3,5,-14
12163,Denver Nuggets,,Will Barton,Utah Jazz,L,04/09/2019,20:44,0,3,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,0,0,-15
12164,Denver Nuggets,,Nikola Jokić,Utah Jazz,L,04/09/2019,16:03,1,6,.167,0,0,,0,2,.000,2,3,5,2,1,1,1,6,2,-15
12165,Utah Jazz,,Royce O'Neale,Denver Nuggets,W,04/09/2019,36:30,3,7,.429,1,5,.200,1,1,1.000,0,5,5,2,0,1,1,2,8,+20
12166,Utah Jazz,,Donovan Mitchell,Denver Nuggets,W,04/09/2019,36:12,14,26,.538,5,8,.625,13,16,.813,2,5,7,4,2,0,4,4,46,+24
12167,Utah Jazz,,Joe Ingles,Denver Nuggets,W,04/09/2019,34:34,4,8,.500,2,6,.333,0,0,,1,5,6,13,1,0,2,3,10,+14
12168,Utah Jazz,,Rudy Gobert,Denver Nuggets,W,04/09/2019,34:31,7,12,.583,0,0,,6,9,.667,2,8,10,1,1,2,0,1,20,+26
12169,Utah Jazz,,Derrick Favors,Denver Nuggets,W,04/09/2019,22:27,7,12,.583,0,1,.000,2,3,.667,3,4,7,1,1,0,3,3,16,-2
12170,Houston Rockets,,James Harden,Oklahoma City Thunder,L,04/09/2019,36:58,11,28,.393,5,15,.333,12,13,.923,1,9,10,3,1,1,4,4,39,+1
12171,Houston Rockets,,Clint Capela,Oklahoma City Thunder,L,04/09/2019,36:22,8,10,.800,0,0,,2,4,.500,3,7,10,3,0,3,3,2,18,-4
12172,Houston Rockets,,Chris Paul,Oklahoma City Thunder,L,04/09/2019,34:10,9,15,.600,5,9,.556,1,1,1.000,1,7,8,6,1,0,1,2,24,+4
12173,Houston Rockets,,Eric Gordon,Oklahoma City Thunder,L,04/09/2019,30:24,3,12,.250,2,9,.222,0,0,,0,1,1,3,1,1,1,2,8,-12
12174,Houston Rockets,,P.J. Tucker,Oklahoma City Thunder,L,04/09/2019,30:18,1,4,.250,0,3,.000,2,2,1.000,3,3,6,0,1,2,1,4,4,-3
12175,Oklahoma City Thunder,,Paul George,Houston Rockets,W,04/09/2019,42:01,9,25,.360,4,14,.286,5,6,.833,1,8,9,3,4,0,2,4,27,+9
12176,Oklahoma City Thunder,,Russell Westbrook,Houston Rockets,W,04/09/2019,37:04,11,23,.478,4,10,.400,3,3,1.000,2,10,12,10,0,0,3,4,29,+3
12177,Oklahoma City Thunder,,Steven Adams,Houston Rockets,W,04/09/2019,36:33,3,11,.273,0,0,,2,4,.500,8,5,13,1,0,0,0,1,8,+2
12178,Oklahoma City Thunder,,Jerami Grant,Houston Rockets,W,04/09/2019,35:55,3,10,.300,2,6,.333,2,2,1.000,2,3,5,1,1,1,1,2,10,-6
12179,Oklahoma City Thunder,,Terrance Ferguson,Houston Rockets,W,04/09/2019,25:36,6,10,.600,3,6,.500,1,1,1.000,0,3,3,1,0,0,2,3,16,-8
12180,Portland Trail Blazers,,Enes Kanter,Los Angeles Lakers,W,04/09/2019,36:41,8,13,.615,1,1,1.000,5,6,.833,6,10,16,2,1,0,3,4,22,+15
12181,Portland Trail Blazers,,Damian Lillard,Los Angeles Lakers,W,04/09/2019,35:57,6,16,.375,3,10,.300,5,5,1.000,1,3,4,8,3,1,3,0,20,+3
12182,Portland Trail Blazers,,Maurice Harkless,Los Angeles Lakers,W,04/09/2019,33:59,9,14,.643,1,4,.250,7,8,.875,3,5,8,0,0,4,0,2,26,+13
12183,Portland Trail Blazers,,CJ McCollum,Los Angeles Lakers,W,04/09/2019,29:23,5,13,.385,1,6,.167,0,1,.000,0,1,1,3,0,1,2,3,11,+17
12184,Portland Trail Blazers,,Al-Farouq Aminu,Los Angeles Lakers,W,04/09/2019,19:25,0,4,.000,0,3,.000,0,0,,0,5,5,0,1,0,0,0,0,+4
12185,Los Angeles Lakers,,Jemerrio Jones,Portland Trail Blazers,L,04/09/2019,46:29,5,13,.385,1,2,.500,0,0,,6,9,15,3,2,2,1,2,11,-3
12186,Los Angeles Lakers,,Kentavious Caldwell-Pope,Portland Trail Blazers,L,04/09/2019,43:57,11,31,.355,5,15,.333,5,7,.714,0,5,5,8,1,0,2,2,32,-4
12187,Los Angeles Lakers,,Alex Caruso,Portland Trail Blazers,L,04/09/2019,40:34,5,16,.313,0,2,.000,2,2,1.000,2,5,7,13,1,1,7,3,12,+2
12188,Los Angeles Lakers,,Mike Muscala,Portland Trail Blazers,L,04/09/2019,35:25,6,10,.600,4,7,.571,0,0,,1,4,5,1,0,1,1,2,16,-13
12189,Los Angeles Lakers,,JaVale McGee,Portland Trail Blazers,L,04/09/2019,19:25,5,6,.833,0,0,,1,4,.250,1,3,4,1,0,1,3,6,11,-8
12190,Indiana Pacers,,T.J. Leaf,Atlanta Hawks,W,04/10/2019,34:12,12,19,.632,0,2,.000,4,5,.800,5,5,10,2,2,2,0,2,28,-1
12191,Indiana Pacers,,Doug McDermott,Atlanta Hawks,W,04/10/2019,31:39,4,12,.333,2,3,.667,3,3,1.000,1,4,5,2,1,0,0,2,13,-4
12192,Indiana Pacers,,Tyreke Evans,Atlanta Hawks,W,04/10/2019,26:11,9,14,.643,5,8,.625,4,5,.800,0,2,2,5,0,0,3,4,27,-3
12193,Indiana Pacers,,Darren Collison,Atlanta Hawks,W,04/10/2019,16:09,1,3,.333,0,1,.000,4,4,1.000,0,1,1,4,1,0,1,3,6,+1
12194,Indiana Pacers,,Kyle O'Quinn,Atlanta Hawks,W,04/10/2019,10:29,2,5,.400,0,0,,2,2,1.000,0,2,2,2,0,2,1,2,6,-3
12195,Atlanta Hawks,,John Collins,Indiana Pacers,L,04/10/2019,35:49,8,15,.533,1,2,.500,3,4,.750,9,16,25,6,0,1,3,2,20,+9
12196,Atlanta Hawks,,Trae Young,Indiana Pacers,L,04/10/2019,33:42,6,18,.333,1,7,.143,10,11,.909,2,3,5,11,2,0,6,0,23,+18
12197,Atlanta Hawks,,Taurean Waller-Prince,Indiana Pacers,L,04/10/2019,33:37,8,17,.471,5,8,.625,2,3,.667,0,5,5,2,0,1,1,2,23,+9
12198,Atlanta Hawks,,Alex Len,Indiana Pacers,L,04/10/2019,30:52,6,17,.353,2,6,.333,6,8,.750,6,4,10,3,0,3,0,3,20,+13
12199,Atlanta Hawks,,Kevin Huerter,Indiana Pacers,L,04/10/2019,30:22,6,8,.750,5,6,.833,0,0,,1,4,5,3,1,1,3,4,17,+6
12200,Miami Heat,,Dwyane Wade,Brooklyn Nets,L,04/10/2019,36:13,10,28,.357,3,13,.231,2,3,.667,1,10,11,10,0,1,3,1,25,-17
12201,Miami Heat,,Udonis Haslem,Brooklyn Nets,L,04/10/2019,29:41,6,17,.353,0,6,.000,0,0,,2,9,11,2,0,0,0,2,12,-9
12202,Miami Heat,,Justise Winslow,Brooklyn Nets,L,04/10/2019,28:01,3,9,.333,1,6,.167,1,2,.500,1,4,5,4,4,0,3,3,8,-3
12203,Miami Heat,,Kelly Olynyk,Brooklyn Nets,L,04/10/2019,24:00,4,8,.500,0,1,.000,1,1,1.000,1,3,4,1,0,2,3,1,9,-14
12204,Miami Heat,,Goran Dragić,Brooklyn Nets,L,04/10/2019,8:56,0,3,.000,0,0,,0,0,,1,1,2,0,1,0,0,1,0,-3
12205,Brooklyn Nets,,Rodions Kurucs,Miami Heat,W,04/10/2019,27:32,5,15,.333,1,8,.125,4,4,1.000,3,6,9,1,2,0,0,1,15,+3
12206,Brooklyn Nets,,Treveon Graham,Miami Heat,W,04/10/2019,26:31,4,17,.235,3,11,.273,0,0,,1,0,1,1,0,0,0,0,11,+3
12207,Brooklyn Nets,,Jarrett Allen,Miami Heat,W,04/10/2019,21:55,0,4,.000,0,0,,1,2,.500,0,14,14,2,0,2,1,2,1,-2
12208,Brooklyn Nets,,Caris LeVert,Miami Heat,W,04/10/2019,20:07,4,5,.800,1,1,1.000,1,1,1.000,1,2,3,4,0,0,2,2,10,+15
12209,Brooklyn Nets,,D'Angelo Russell,Miami Heat,W,04/10/2019,20:06,7,13,.538,7,11,.636,0,0,,2,5,7,5,1,0,1,0,21,+27
12210,Orlando Magic,,Aaron Gordon,Charlotte Hornets,W,04/10/2019,32:56,11,18,.611,1,3,.333,4,4,1.000,2,5,7,3,0,0,2,1,27,+1
12211,Orlando Magic,,Evan Fournier,Charlotte Hornets,W,04/10/2019,31:43,6,15,.400,0,5,.000,2,3,.667,0,2,2,3,0,0,0,1,14,-7
12212,Orlando Magic,,D.J. Augustin,Charlotte Hornets,W,04/10/2019,30:59,7,13,.538,3,6,.500,1,2,.500,0,4,4,1,0,0,2,2,18,-4
12213,Orlando Magic,,Wesley Iwundu,Charlotte Hornets,W,04/10/2019,24:15,3,6,.500,1,2,.500,0,0,,0,0,0,4,2,2,0,1,7,-2
12214,Orlando Magic,,Khem Birch,Charlotte Hornets,W,04/10/2019,23:19,2,4,.500,0,0,,1,2,.500,2,4,6,2,0,0,0,5,5,+2
12215,Charlotte Hornets,,Miles Bridges,Orlando Magic,L,04/10/2019,41:15,8,13,.615,0,4,.000,2,2,1.000,1,4,5,3,2,2,1,0,18,+2
12216,Charlotte Hornets,,Kemba Walker,Orlando Magic,L,04/10/2019,40:09,16,25,.640,4,9,.444,7,7,1.000,0,2,2,5,0,2,2,1,43,0
12217,Charlotte Hornets,,Dwayne Bacon,Orlando Magic,L,04/10/2019,34:32,6,11,.545,0,1,.000,0,0,,0,2,2,2,1,0,1,2,12,-5
12218,Charlotte Hornets,,Bismack Biyombo,Orlando Magic,L,04/10/2019,25:52,2,3,.667,0,0,,2,4,.500,3,3,6,1,0,0,0,3,6,+8
12219,Charlotte Hornets,,Nicolas Batum,Orlando Magic,L,04/10/2019,12:34,0,1,.000,0,1,.000,0,0,,0,2,2,3,0,0,0,0,0,+4
12220,Golden State Warriors,,Quinn Cook,Memphis Grizzlies,L,04/10/2019,27:47,4,12,.333,2,4,.500,0,0,,0,4,4,3,0,0,3,5,10,-4
12221,Golden State Warriors,,Jordan Bell,Memphis Grizzlies,L,04/10/2019,27:45,6,9,.667,0,0,,3,4,.750,2,6,8,1,0,1,2,2,15,-9
12222,Golden State Warriors,,Kevin Durant,Memphis Grizzlies,L,04/10/2019,18:28,7,10,.700,0,2,.000,7,7,1.000,0,0,0,6,1,0,0,1,21,-9
12223,Golden State Warriors,,Andrew Bogut,Memphis Grizzlies,L,04/10/2019,17:46,0,1,.000,0,0,,0,0,,1,5,6,1,1,2,5,1,0,-15
12224,Golden State Warriors,,Klay Thompson,Memphis Grizzlies,L,04/10/2019,16:52,8,12,.667,3,5,.600,0,0,,0,1,1,3,1,1,0,0,19,-12
12225,Memphis Grizzlies,,Delon Wright,Golden State Warriors,W,04/10/2019,36:46,3,7,.429,3,5,.600,4,4,1.000,3,8,11,11,3,0,3,1,13,+15
12226,Memphis Grizzlies,,Bruno Caboclo,Golden State Warriors,W,04/10/2019,30:16,8,14,.571,3,6,.500,2,2,1.000,0,4,4,2,1,0,2,3,21,+13
12227,Memphis Grizzlies,,Ivan Rabb,Golden State Warriors,W,04/10/2019,29:18,3,10,.300,0,2,.000,0,0,,2,6,8,6,0,0,1,3,6,+12
12228,Memphis Grizzlies,,Tyler Dorsey,Golden State Warriors,W,04/10/2019,28:21,7,12,.583,2,6,.333,2,2,1.000,3,1,4,3,1,0,0,2,18,+17
12229,Memphis Grizzlies,,Justin Holiday,Golden State Warriors,W,04/10/2019,28:02,8,16,.500,5,10,.500,1,2,.500,0,4,4,1,0,0,2,2,22,+5
12230,Oklahoma City Thunder,,Jerami Grant,Milwaukee Bucks,W,04/10/2019,43:16,11,20,.550,4,8,.500,2,2,1.000,2,3,5,1,0,0,0,1,28,+11
12231,Oklahoma City Thunder,,Dennis Schröder,Milwaukee Bucks,W,04/10/2019,39:51,10,21,.476,8,15,.533,4,4,1.000,0,5,5,3,4,0,2,5,32,+14
12232,Oklahoma City Thunder,,Russell Westbrook,Milwaukee Bucks,W,04/10/2019,36:28,7,10,.700,1,3,.333,0,2,.000,0,11,11,17,1,1,4,3,15,+6
12233,Oklahoma City Thunder,,Terrance Ferguson,Milwaukee Bucks,W,04/10/2019,33:09,4,10,.400,3,9,.333,0,0,,0,6,6,5,0,0,3,4,11,+4
12234,Oklahoma City Thunder,,Steven Adams,Milwaukee Bucks,W,04/10/2019,12:21,1,5,.200,0,0,,2,4,.500,2,0,2,0,0,1,0,1,4,-1
12235,Milwaukee Bucks,,Tim Frazier,Oklahoma City Thunder,L,04/10/2019,48:00,10,23,.435,4,6,.667,5,7,.714,1,5,6,13,0,1,3,2,29,-11
12236,Milwaukee Bucks,,D.J. Wilson,Oklahoma City Thunder,L,04/10/2019,46:49,8,20,.400,2,7,.286,0,0,,4,13,17,4,1,0,1,1,18,-12
12237,Milwaukee Bucks,,Bonzie Colson,Oklahoma City Thunder,L,04/10/2019,44:50,7,16,.438,3,9,.333,4,5,.800,2,8,10,0,3,0,2,0,21,-11
12238,Milwaukee Bucks,,Ersan İlyasova,Oklahoma City Thunder,L,04/10/2019,23:43,1,5,.200,0,3,.000,2,3,.667,0,8,8,0,0,0,2,3,4,-5
12239,Milwaukee Bucks,,Khris Middleton,Oklahoma City Thunder,L,04/10/2019,16:58,9,14,.643,3,7,.429,0,0,,0,1,1,5,1,0,1,2,21,+9
12240,Detroit Pistons,,Andre Drummond,New York Knicks,W,04/10/2019,27:33,10,15,.667,0,0,,0,1,.000,5,13,18,3,2,0,5,4,20,+26
12241,Detroit Pistons,,Reggie Jackson,New York Knicks,W,04/10/2019,25:20,6,12,.500,3,6,.500,6,6,1.000,1,3,4,7,0,0,2,3,21,+25
12242,Detroit Pistons,,Bruce Brown,New York Knicks,W,04/10/2019,25:07,1,3,.333,0,0,,4,4,1.000,2,2,4,0,1,1,0,3,6,+29
12243,Detroit Pistons,,Thon Maker,New York Knicks,W,04/10/2019,20:35,0,3,.000,0,1,.000,2,2,1.000,1,3,4,1,0,0,1,0,2,+22
12244,Detroit Pistons,,Wayne Ellington,New York Knicks,W,04/10/2019,18:26,4,9,.444,4,8,.500,0,0,,0,1,1,1,1,0,1,0,12,+19
12245,New York Knicks,,Damyean Dotson,Detroit Pistons,L,04/10/2019,29:01,2,8,.250,1,4,.250,0,0,,0,2,2,3,0,0,1,0,5,-32
12246,New York Knicks,,Luke Kornet,Detroit Pistons,L,04/10/2019,28:08,2,9,.222,2,8,.250,0,0,,0,2,2,2,0,0,0,0,6,-21
12247,New York Knicks,,Kevin Knox,Detroit Pistons,L,04/10/2019,28:02,3,12,.250,0,6,.000,3,4,.750,1,6,7,1,0,0,3,1,9,-26
12248,New York Knicks,,Mitchell Robinson,Detroit Pistons,L,04/10/2019,22:30,5,6,.833,0,0,,1,2,.500,1,1,2,0,1,0,0,4,11,-21
12249,New York Knicks,,Mario Hezonja,Detroit Pistons,L,04/10/2019,21:04,0,3,.000,0,1,.000,0,0,,0,3,3,4,3,0,6,3,0,-21
12250,Chicago Bulls,,Ryan Arcidiacono,Philadelphia 76ers,L,04/10/2019,29:49,5,9,.556,1,2,.500,3,3,1.000,2,4,6,6,1,0,1,1,14,-17
12251,Chicago Bulls,,Timothé Luwawu-Cabarrot,Philadelphia 76ers,L,04/10/2019,29:35,5,13,.385,1,4,.250,3,4,.750,0,4,4,2,0,0,0,3,14,-25
12252,Chicago Bulls,,Wayne Selden,Philadelphia 76ers,L,04/10/2019,27:38,5,10,.500,2,5,.400,0,0,,1,7,8,2,0,0,2,1,12,-18
12253,Chicago Bulls,,Robin Lopez,Philadelphia 76ers,L,04/10/2019,25:56,6,13,.462,0,2,.000,0,0,,2,2,4,1,0,0,0,0,12,-31
12254,Chicago Bulls,,Shaquille Harrison,Philadelphia 76ers,L,04/10/2019,20:00,4,10,.400,1,3,.333,2,2,1.000,0,3,3,0,0,2,0,0,11,-35
12255,Philadelphia 76ers,,Zhaire Smith,Chicago Bulls,W,04/10/2019,31:53,7,13,.538,2,5,.400,1,2,.500,2,2,4,5,0,0,1,0,17,+15
12256,Philadelphia 76ers,,Boban Marjanović,Chicago Bulls,W,04/10/2019,24:39,8,12,.667,2,3,.667,0,0,,0,8,8,6,0,2,1,0,18,+20
12257,Philadelphia 76ers,,T.J. McConnell,Chicago Bulls,W,04/10/2019,23:19,9,10,.900,0,0,,0,0,,0,2,2,6,0,1,1,1,18,+24
12258,Philadelphia 76ers,,Mike Scott,Chicago Bulls,W,04/10/2019,21:56,3,6,.500,1,1,1.000,0,0,,0,7,7,1,0,1,0,1,7,+21
12259,Philadelphia 76ers,,Furkan Korkmaz,Chicago Bulls,W,04/10/2019,17:53,3,8,.375,1,4,.250,1,2,.500,0,2,2,1,0,0,0,1,8,+19
12260,Dallas Mavericks,,Devin Harris,San Antonio Spurs,L,04/10/2019,33:37,5,11,.455,0,4,.000,2,2,1.000,0,2,2,4,0,2,1,4,12,-10
12261,Dallas Mavericks,,Dwight Powell,San Antonio Spurs,L,04/10/2019,33:12,1,3,.333,0,0,,5,6,.833,4,7,11,2,0,0,0,3,7,-9
12262,Dallas Mavericks,,Dirk Nowitzki,San Antonio Spurs,L,04/10/2019,31:33,8,21,.381,2,6,.333,2,2,1.000,0,10,10,1,1,0,0,2,20,-11
12263,Dallas Mavericks,,Jalen Brunson,San Antonio Spurs,L,04/10/2019,30:15,5,13,.385,1,4,.250,0,2,.000,0,3,3,10,0,0,4,0,11,-11
12264,Dallas Mavericks,,Justin Jackson,San Antonio Spurs,L,04/10/2019,26:43,6,9,.667,2,3,.667,0,0,,2,0,2,2,0,0,1,3,14,-4
12265,San Antonio Spurs,,LaMarcus Aldridge,Dallas Mavericks,W,04/10/2019,35:56,15,21,.714,0,1,.000,4,5,.800,5,11,16,1,1,1,2,1,34,+19
12266,San Antonio Spurs,,DeMar DeRozan,Dallas Mavericks,W,04/10/2019,33:44,7,15,.467,0,1,.000,5,6,.833,1,4,5,4,3,0,2,2,19,+21
