,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
21714,Miami Heat,,Jae Crowder,Phoenix Suns,L,08/08/2020,27:00,6,7,.857,4,5,.800,1,2,.500,0,2,2,1,0,2,0,4,17,+9
21715,Miami Heat,,Derrick Jones,Phoenix Suns,L,08/08/2020,24:00,1,2,.500,0,1,.000,0,0,,0,3,3,0,0,1,1,3,2,+3
21716,Phoenix Suns,,Jevon Carter,Miami Heat,W,08/08/2020,26:06,7,10,.700,6,8,.750,0,0,,1,3,4,3,1,1,0,0,20,+11
21717,Phoenix Suns,,Dario Šarić,Miami Heat,W,08/08/2020,21:54,2,5,.400,2,3,.667,4,4,1.000,0,8,8,1,1,0,2,1,10,+7
21718,Phoenix Suns,,Cameron Payne,Miami Heat,W,08/08/2020,21:13,2,7,.286,1,3,.333,0,0,,1,4,5,5,0,0,3,3,5,+7
21719,Phoenix Suns,,Frank Kaminsky,Miami Heat,W,08/08/2020,3:36,0,3,.000,0,2,.000,0,0,,1,0,1,1,0,0,0,0,0,-3
21720,Miami Heat,,Andre Iguodala,Phoenix Suns,L,08/08/2020,31:08,5,8,.625,1,4,.250,1,3,.333,2,3,5,3,2,0,1,2,12,-14
21721,Miami Heat,,Kelly Olynyk,Phoenix Suns,L,08/08/2020,22:07,4,12,.333,1,5,.200,0,0,,0,8,8,0,1,1,2,4,9,-6
21722,Miami Heat,,Gabe Vincent,Phoenix Suns,L,08/08/2020,19:33,2,8,.250,0,4,.000,0,0,,0,1,1,2,0,0,0,3,4,-13
21723,Miami Heat,,Solomon Hill,Phoenix Suns,L,08/08/2020,12:50,0,3,.000,0,1,.000,0,0,,0,0,0,0,2,0,0,1,0,-10
21724,Milwaukee Bucks,,Khris Middleton,Dallas Mavericks,L,08/08/2020,36:17,8,12,.667,2,3,.667,3,3,1.000,0,6,6,11,0,0,5,3,21,-9
21725,Milwaukee Bucks,,Brook Lopez,Dallas Mavericks,L,08/08/2020,34:47,12,27,.444,6,12,.500,4,5,.800,3,4,7,0,0,2,0,3,34,+4
21726,Milwaukee Bucks,,Giannis Antetokounmpo,Dallas Mavericks,L,08/08/2020,33:26,13,26,.500,1,7,.143,7,14,.500,2,11,13,1,0,5,4,6,34,-16
21727,Milwaukee Bucks,,Eric Bledsoe,Dallas Mavericks,L,08/08/2020,30:54,6,10,.600,0,3,.000,3,4,.750,0,5,5,4,0,0,2,2,15,-13
21728,Milwaukee Bucks,,Wesley Matthews,Dallas Mavericks,L,08/08/2020,28:09,2,4,.500,2,4,.500,0,0,,1,2,3,1,1,0,0,4,6,-22
21729,Dallas Mavericks,,Dorian Finney-Smith,Milwaukee Bucks,W,08/08/2020,43:02,10,19,.526,6,12,.500,1,2,.500,5,6,11,5,0,1,0,3,27,+1
21730,Dallas Mavericks,,Luka Dončić,Milwaukee Bucks,W,08/08/2020,41:34,12,24,.500,3,9,.333,9,10,.900,1,13,14,19,1,0,2,1,36,+12
21731,Dallas Mavericks,,Kristaps Porziņģis,Milwaukee Bucks,W,08/08/2020,40:05,9,24,.375,1,6,.167,7,7,1.000,1,10,11,3,0,1,0,6,26,-5
21732,Dallas Mavericks,,Tim Hardaway,Milwaukee Bucks,W,08/08/2020,37:00,3,11,.273,2,8,.250,0,0,,0,2,2,0,0,0,1,5,8,-7
21733,Dallas Mavericks,,Seth Curry,Milwaukee Bucks,W,08/08/2020,21:05,1,7,.143,0,3,.000,0,0,,0,0,0,1,0,0,0,2,2,-4
21734,Milwaukee Bucks,,George Hill,Dallas Mavericks,L,08/08/2020,28:27,2,6,.333,1,5,.200,4,4,1.000,1,6,7,3,1,0,1,1,9,+10
21735,Milwaukee Bucks,,Pat Connaughton,Dallas Mavericks,L,08/08/2020,23:48,3,7,.429,2,6,.333,0,0,,1,4,5,5,0,1,0,3,8,+26
21736,Milwaukee Bucks,,Donte DiVincenzo,Dallas Mavericks,L,08/08/2020,22:01,0,4,.000,0,2,.000,1,2,.500,0,4,4,0,1,1,0,2,1,+5
21737,Milwaukee Bucks,,Marvin Williams,Dallas Mavericks,L,08/08/2020,21:10,1,3,.333,1,2,.500,1,2,.500,1,4,5,1,0,0,1,2,4,+5
21738,Milwaukee Bucks,,Ersan İlyasova,Dallas Mavericks,L,08/08/2020,3:42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
21739,Milwaukee Bucks,,Kyle Korver,Dallas Mavericks,L,08/08/2020,2:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7
21740,Dallas Mavericks,,Maxi Kleber,Milwaukee Bucks,W,08/08/2020,21:26,5,8,.625,3,6,.500,2,2,1.000,2,1,3,1,1,0,0,5,15,+5
21741,Dallas Mavericks,,Trey Burke,Milwaukee Bucks,W,08/08/2020,20:18,3,13,.231,2,6,.333,2,2,1.000,0,4,4,3,1,0,1,2,10,+10
21742,Dallas Mavericks,,Delon Wright,Milwaukee Bucks,W,08/08/2020,19:20,3,5,.600,0,2,.000,0,0,,1,4,5,3,1,0,0,1,6,-9
21743,Dallas Mavericks,,Justin Jackson,Milwaukee Bucks,W,08/08/2020,17:23,2,4,.500,0,1,.000,2,2,1.000,0,2,2,2,2,0,1,1,6,+13
21744,Dallas Mavericks,,Michael Kidd-Gilchrist,Milwaukee Bucks,W,08/08/2020,3:47,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,0,0,+4
21745,Washington Wizards,,Troy Brown,Oklahoma City Thunder,L,08/09/2020,29:09,5,14,.357,2,7,.286,0,0,,1,7,8,4,2,0,2,2,12,-24
21746,Washington Wizards,,Isaac Bonga,Oklahoma City Thunder,L,08/09/2020,28:37,5,12,.417,1,5,.200,3,3,1.000,3,5,8,2,0,0,3,2,14,-11
21747,Washington Wizards,,Rui Hachimura,Oklahoma City Thunder,L,08/09/2020,25:30,4,11,.364,0,1,.000,3,3,1.000,4,4,8,1,0,0,1,1,11,-9
21748,Washington Wizards,,Thomas Bryant,Oklahoma City Thunder,L,08/09/2020,22:45,2,8,.250,1,5,.200,4,4,1.000,2,3,5,0,0,2,0,1,9,-13
21749,Washington Wizards,,Ish Smith,Oklahoma City Thunder,L,08/09/2020,21:59,3,7,.429,0,0,,4,4,1.000,2,1,3,4,1,1,1,3,10,-9
21750,Oklahoma City Thunder,,Shai Gilgeous-Alexander,Washington Wizards,W,08/09/2020,35:56,6,12,.500,0,2,.000,6,8,.750,1,5,6,7,1,0,2,2,18,+8
21751,Oklahoma City Thunder,,Chris Paul,Washington Wizards,W,08/09/2020,32:39,4,9,.444,3,4,.750,2,2,1.000,0,6,6,9,3,2,2,2,13,+26
21752,Oklahoma City Thunder,,Mike Muscala,Washington Wizards,W,08/09/2020,27:47,5,11,.455,4,8,.500,0,0,,1,2,3,1,0,0,2,4,14,+8
21753,Oklahoma City Thunder,,Luguentz Dort,Washington Wizards,W,08/09/2020,26:26,4,11,.364,1,3,.333,0,0,,2,8,10,1,0,1,1,2,9,+18
21754,Oklahoma City Thunder,,Danilo Gallinari,Washington Wizards,W,08/09/2020,21:34,6,8,.750,3,5,.600,5,5,1.000,0,2,2,2,1,0,0,1,20,+17
21755,Washington Wizards,,Jerome Robinson,Oklahoma City Thunder,L,08/09/2020,29:28,7,15,.467,4,9,.444,1,1,1.000,0,2,2,6,2,0,3,5,19,0
21756,Washington Wizards,,Admiral Schofield,Oklahoma City Thunder,L,08/09/2020,24:01,1,4,.250,1,4,.250,0,0,,1,3,4,0,0,0,0,0,3,-10
21757,Washington Wizards,,Jerian Grant,Oklahoma City Thunder,L,08/09/2020,21:15,3,8,.375,0,4,.000,0,2,.000,0,0,0,5,0,0,3,2,6,-6
21758,Washington Wizards,,Moritz Wagner,Oklahoma City Thunder,L,08/09/2020,21:13,5,8,.625,0,1,.000,2,3,.667,0,3,3,0,1,0,2,2,12,-7
21759,Washington Wizards,,Jarrod Uthoff,Oklahoma City Thunder,L,08/09/2020,12:00,2,3,.667,0,0,,0,0,,0,2,2,0,0,0,0,0,4,-3
21760,Washington Wizards,,Johnathan Williams,Oklahoma City Thunder,L,08/09/2020,4:02,1,2,.500,0,0,,1,2,.500,0,1,1,1,0,0,0,0,3,+2
21761,Oklahoma City Thunder,,Darius Bazley,Washington Wizards,W,08/09/2020,26:26,8,13,.615,5,8,.625,2,2,1.000,1,6,7,1,1,0,1,2,23,+1
21762,Oklahoma City Thunder,,Hamidou Diallo,Washington Wizards,W,08/09/2020,25:39,5,7,.714,1,2,.500,2,4,.500,3,3,6,2,1,0,1,1,13,+2
21763,Oklahoma City Thunder,,Abdel Nader,Washington Wizards,W,08/09/2020,20:25,3,6,.500,0,3,.000,0,1,.000,0,3,3,1,0,0,3,2,6,+8
21764,Oklahoma City Thunder,,Terrance Ferguson,Washington Wizards,W,08/09/2020,19:15,1,6,.167,1,4,.250,0,0,,0,0,0,0,0,0,0,1,3,+8
21765,Oklahoma City Thunder,,Deonte Burton,Washington Wizards,W,08/09/2020,1:56,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-3
21766,Oklahoma City Thunder,,Devon Hall,Washington Wizards,W,08/09/2020,1:56,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-3
21767,Memphis Grizzlies,,Ja Morant,Toronto Raptors,L,08/09/2020,40:59,7,19,.368,2,4,.500,1,1,1.000,0,4,4,10,0,1,4,4,17,-5
21768,Memphis Grizzlies,,Dillon Brooks,Toronto Raptors,L,08/09/2020,34:51,11,26,.423,3,10,.300,0,0,,1,5,6,2,3,0,3,3,25,-13
21769,Memphis Grizzlies,,Anthony Tolliver,Toronto Raptors,L,08/09/2020,29:34,1,6,.167,1,5,.200,2,2,1.000,0,2,2,2,2,0,1,3,5,-7
21770,Memphis Grizzlies,,Jonas Valančiūnas,Toronto Raptors,L,08/09/2020,27:08,0,2,.000,0,1,.000,0,2,.000,2,8,10,1,1,1,4,1,0,-8
21771,Memphis Grizzlies,,Kyle Anderson,Toronto Raptors,L,08/09/2020,11:44,1,2,.500,0,0,,1,1,1.000,1,2,3,2,1,0,2,5,3,0
21772,Toronto Raptors,,Kyle Lowry,Memphis Grizzlies,W,08/09/2020,36:59,4,12,.333,2,9,.222,5,6,.833,0,7,7,8,4,0,9,3,15,+6
21773,Toronto Raptors,,Pascal Siakam,Memphis Grizzlies,W,08/09/2020,35:41,9,16,.563,4,9,.444,4,6,.667,0,1,1,3,1,1,4,3,26,+7
21774,Toronto Raptors,,Fred VanVleet,Memphis Grizzlies,W,08/09/2020,35:16,4,7,.571,1,3,.333,5,6,.833,0,3,3,5,4,2,3,4,14,+8
21775,Toronto Raptors,,OG Anunoby,Memphis Grizzlies,W,08/09/2020,27:59,2,8,.250,2,5,.400,0,0,,1,4,5,0,3,1,1,2,6,+10
21776,Toronto Raptors,,Marc Gasol,Memphis Grizzlies,W,08/09/2020,22:28,3,4,.750,1,2,.500,3,4,.750,0,6,6,1,1,1,1,2,10,+14
21777,Memphis Grizzlies,,Grayson Allen,Toronto Raptors,L,08/09/2020,33:35,6,14,.429,4,10,.400,4,4,1.000,1,3,4,1,0,0,2,5,20,-13
21778,Memphis Grizzlies,,Brandon Clarke,Toronto Raptors,L,08/09/2020,26:22,6,10,.600,2,4,.500,2,4,.500,4,5,9,2,1,0,2,5,16,+2
21779,Memphis Grizzlies,,De'Anthony Melton,Toronto Raptors,L,08/09/2020,22:51,3,8,.375,1,5,.200,1,2,.500,1,1,2,3,6,0,2,0,8,+4
21780,Memphis Grizzlies,,Gorgui Dieng,Toronto Raptors,L,08/09/2020,12:56,2,4,.500,1,3,.333,0,0,,0,2,2,1,0,1,2,1,5,-5
21781,Toronto Raptors,,Norman Powell,Memphis Grizzlies,W,08/09/2020,29:34,4,8,.500,1,3,.333,7,7,1.000,0,2,2,4,0,0,3,3,16,+4
21782,Toronto Raptors,,Serge Ibaka,Memphis Grizzlies,W,08/09/2020,25:07,5,9,.556,2,3,.667,0,2,.000,4,8,12,3,3,2,2,4,12,-5
21783,Toronto Raptors,,Matt Thomas,Memphis Grizzlies,W,08/09/2020,10:18,2,3,.667,2,3,.667,0,0,,0,1,1,0,1,0,1,1,6,+4
21784,Toronto Raptors,,Terence Davis,Memphis Grizzlies,W,08/09/2020,6:05,1,3,.333,0,2,.000,0,0,,0,1,1,1,0,0,0,1,2,+1
21785,Toronto Raptors,,Chris Boucher,Memphis Grizzlies,W,08/09/2020,5:34,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,1,0,1,-1
21786,Toronto Raptors,,Rondae Hollis-Jefferson,Memphis Grizzlies,W,08/09/2020,4:59,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-3
21787,San Antonio Spurs,,DeMar DeRozan,New Orleans Pelicans,W,08/09/2020,33:05,10,16,.625,0,0,,7,7,1.000,1,3,4,2,1,0,3,3,27,+6
21788,San Antonio Spurs,,Dejounte Murray,New Orleans Pelicans,W,08/09/2020,32:46,5,14,.357,3,5,.600,5,6,.833,0,5,5,2,2,1,2,2,18,+1
21789,San Antonio Spurs,,Lonnie Walker,New Orleans Pelicans,W,08/09/2020,29:55,3,13,.231,1,5,.200,0,0,,2,4,6,6,0,1,1,3,7,+16
21790,San Antonio Spurs,,Jakob Poeltl,New Orleans Pelicans,W,08/09/2020,22:28,2,4,.500,0,0,,0,0,,5,9,14,1,2,0,3,5,4,+4
21791,San Antonio Spurs,,Derrick White,New Orleans Pelicans,W,08/09/2020,20:45,6,11,.545,2,6,.333,2,2,1.000,0,3,3,3,0,1,1,1,16,+12
21792,New Orleans Pelicans,,Jrue Holiday,San Antonio Spurs,L,08/09/2020,35:04,2,12,.167,0,5,.000,3,3,1.000,0,3,3,7,0,1,5,4,7,+13
21793,New Orleans Pelicans,,Brandon Ingram,San Antonio Spurs,L,08/09/2020,33:12,6,14,.429,2,4,.500,3,4,.750,1,5,6,5,1,0,2,4,17,+1
21794,New Orleans Pelicans,,Lonzo Ball,San Antonio Spurs,L,08/09/2020,31:01,2,10,.200,0,4,.000,1,1,1.000,2,3,5,10,0,2,3,3,5,-5
21795,New Orleans Pelicans,,Zion Williamson,San Antonio Spurs,L,08/09/2020,27:11,10,20,.500,0,0,,5,6,.833,5,2,7,1,0,0,1,3,25,-21
21796,New Orleans Pelicans,,Derrick Favors,San Antonio Spurs,L,08/09/2020,23:55,5,8,.625,0,0,,0,0,,5,7,12,1,0,1,0,0,10,+7
21797,San Antonio Spurs,,Rudy Gay,New Orleans Pelicans,W,08/09/2020,28:37,5,11,.455,2,5,.400,7,7,1.000,1,4,5,3,3,1,2,3,19,+17
21798,San Antonio Spurs,,Keldon Johnson,New Orleans Pelicans,W,08/09/2020,25:37,2,3,.667,1,1,1.000,4,4,1.000,0,1,1,0,2,0,2,5,9,-4
21799,San Antonio Spurs,,Drew Eubanks,New Orleans Pelicans,W,08/09/2020,23:56,4,6,.667,0,0,,0,0,,6,5,11,3,2,2,1,4,8,+2
21800,San Antonio Spurs,,Marco Belinelli,New Orleans Pelicans,W,08/09/2020,20:57,3,11,.273,2,6,.333,6,6,1.000,0,2,2,2,0,0,2,1,14,-4
21801,San Antonio Spurs,,Quinndary Weatherspoon,New Orleans Pelicans,W,08/09/2020,1:54,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
21802,New Orleans Pelicans,,J.J. Redick,San Antonio Spurs,L,08/09/2020,31:32,10,16,.625,8,12,.667,3,4,.750,0,5,5,3,1,0,2,1,31,-6
21803,New Orleans Pelicans,,Josh Hart,San Antonio Spurs,L,08/09/2020,15:54,0,1,.000,0,1,.000,0,2,.000,2,3,5,1,0,0,0,3,0,-24
21804,New Orleans Pelicans,,Jaxson Hayes,San Antonio Spurs,L,08/09/2020,10:22,2,2,1.000,0,0,,2,2,1.000,0,3,3,0,1,0,0,3,6,+6
21805,New Orleans Pelicans,,Nicolò Melli,San Antonio Spurs,L,08/09/2020,10:09,1,3,.333,0,1,.000,0,0,,0,1,1,1,0,1,0,1,2,-18
21806,New Orleans Pelicans,,Frank Jackson,San Antonio Spurs,L,08/09/2020,9:11,2,5,.400,1,1,1.000,0,0,,1,0,1,1,0,0,2,2,5,-2
21807,New Orleans Pelicans,,Nickeil Alexander-Walker,San Antonio Spurs,L,08/09/2020,8:02,1,2,.500,1,2,.500,0,0,,0,0,0,0,1,0,4,1,3,+3
21808,New Orleans Pelicans,,E'Twaun Moore,San Antonio Spurs,L,08/09/2020,4:26,1,3,.333,0,0,,0,0,,0,0,0,0,1,0,0,1,2,+1
21809,Orlando Magic,,Nikola Vučević,Boston Celtics,L,08/09/2020,37:36,11,27,.407,3,11,.273,1,2,.500,2,9,11,1,0,0,2,2,26,-5
21810,Orlando Magic,,Gary Clark,Boston Celtics,L,08/09/2020,33:14,5,8,.625,4,6,.667,1,1,1.000,3,4,7,0,0,2,1,4,15,+4
21811,Orlando Magic,,D.J. Augustin,Boston Celtics,L,08/09/2020,32:55,3,12,.250,2,4,.500,4,4,1.000,0,1,1,5,1,0,4,5,12,-6
21812,Orlando Magic,,Wesley Iwundu,Boston Celtics,L,08/09/2020,25:56,2,7,.286,1,4,.250,4,4,1.000,0,2,2,1,0,1,1,5,9,-2
21813,Orlando Magic,,James Ennis,Boston Celtics,L,08/09/2020,24:13,4,7,.571,0,2,.000,2,2,1.000,2,8,10,2,0,0,0,2,10,-2
21814,Boston Celtics,,Jayson Tatum,Orlando Magic,W,08/09/2020,41:32,10,24,.417,4,12,.333,5,6,.833,1,8,9,6,1,1,4,2,29,+14
21815,Boston Celtics,,Gordon Hayward,Orlando Magic,W,08/09/2020,39:35,12,18,.667,2,5,.400,5,6,.833,2,7,9,5,0,1,1,1,31,+9
21816,Boston Celtics,,Jaylen Brown,Orlando Magic,W,08/09/2020,38:45,7,19,.368,3,9,.333,2,3,.667,1,11,12,1,2,1,1,1,19,-2
21817,Boston Celtics,,Kemba Walker,Orlando Magic,W,08/09/2020,31:49,1,9,.111,0,5,.000,2,3,.667,1,2,3,6,0,0,3,3,4,-1
21818,Boston Celtics,,Daniel Theis,Orlando Magic,W,08/09/2020,30:05,3,4,.750,0,0,,0,0,,2,5,7,2,0,3,0,2,6,-4
21819,Orlando Magic,,Terrence Ross,Boston Celtics,L,08/09/2020,37:03,6,17,.353,3,12,.250,3,3,1.000,0,7,7,2,1,0,2,1,18,-2
21820,Orlando Magic,,Markelle Fultz,Boston Celtics,L,08/09/2020,32:35,7,18,.389,0,4,.000,2,2,1.000,1,5,6,10,2,1,3,2,16,-1
21821,Orlando Magic,,Melvin Frazier,Boston Celtics,L,08/09/2020,19:07,3,5,.600,2,4,.500,0,0,,0,1,1,0,2,0,0,2,8,-4
21822,Orlando Magic,,Khem Birch,Boston Celtics,L,08/09/2020,15:24,0,0,,0,0,,4,6,.667,3,2,5,2,0,0,0,2,4,+2
21823,Orlando Magic,,Vic Law,Boston Celtics,L,08/09/2020,6:57,0,1,.000,0,0,,1,2,.500,1,1,2,1,1,0,0,0,1,+1
21824,Boston Celtics,,Marcus Smart,Orlando Magic,W,08/09/2020,31:43,3,10,.300,2,5,.400,0,0,,0,1,1,9,3,0,1,2,8,-3
21825,Boston Celtics,,Brad Wanamaker,Orlando Magic,W,08/09/2020,16:08,3,5,.600,0,1,.000,4,4,1.000,0,1,1,2,1,0,1,1,10,+1
21826,Boston Celtics,,Robert Williams,Orlando Magic,W,08/09/2020,14:47,4,5,.800,0,0,,0,0,,2,1,3,1,1,1,0,2,8,0
21827,Boston Celtics,,Semi Ojeleye,Orlando Magic,W,08/09/2020,12:28,1,4,.250,1,3,.333,0,0,,0,1,1,0,1,0,0,1,3,-6
21828,Boston Celtics,,Enes Kanter,Orlando Magic,W,08/09/2020,8:08,1,4,.250,0,0,,2,2,1.000,4,4,8,0,0,0,1,4,4,+7
21829,Philadelphia 76ers,,Josh Richardson,Portland Trail Blazers,L,08/09/2020,38:03,13,20,.650,6,10,.600,2,2,1.000,2,3,5,6,0,0,3,3,34,+1
21830,Philadelphia 76ers,,Tobias Harris,Portland Trail Blazers,L,08/09/2020,32:39,7,19,.368,2,4,.500,0,0,,2,5,7,3,0,0,0,0,16,-7
21831,Philadelphia 76ers,,Shake Milton,Portland Trail Blazers,L,08/09/2020,24:33,4,10,.400,0,3,.000,3,4,.750,0,0,0,2,0,0,1,0,11,-4
21832,Philadelphia 76ers,,Al Horford,Portland Trail Blazers,L,08/09/2020,22:22,6,9,.667,3,4,.750,0,0,,0,6,6,5,0,1,4,5,15,-7
21833,Philadelphia 76ers,,Joel Embiid,Portland Trail Blazers,L,08/09/2020,5:42,1,6,.167,0,0,,0,1,.000,2,2,4,1,0,0,1,1,2,-6
21834,Portland Trail Blazers,,Damian Lillard,Philadelphia 76ers,W,08/09/2020,40:12,16,28,.571,4,12,.333,15,16,.938,0,3,3,7,2,0,6,1,51,+6
21835,Portland Trail Blazers,,CJ McCollum,Philadelphia 76ers,W,08/09/2020,39:01,7,17,.412,2,6,.333,0,0,,0,7,7,4,1,0,1,1,16,+4
21836,Portland Trail Blazers,,Carmelo Anthony,Philadelphia 76ers,W,08/09/2020,35:35,6,13,.462,2,4,.500,6,6,1.000,0,7,7,0,2,1,1,1,20,+14
21837,Portland Trail Blazers,,Jusuf Nurkić,Philadelphia 76ers,W,08/09/2020,29:02,5,9,.556,0,1,.000,5,5,1.000,1,5,6,3,0,3,2,5,15,+4
21838,Portland Trail Blazers,,Zach Collins,Philadelphia 76ers,W,08/09/2020,22:45,1,3,.333,0,0,,0,0,,3,3,6,2,1,1,0,1,2,-1
21839,Philadelphia 76ers,,Matisse Thybulle,Portland Trail Blazers,L,08/09/2020,33:19,1,3,.333,0,0,,0,0,,4,5,9,3,3,1,2,4,2,+4
21840,Philadelphia 76ers,,Alec Burks,Portland Trail Blazers,L,08/09/2020,23:27,8,14,.571,1,4,.250,3,3,1.000,2,3,5,2,0,0,1,0,20,+1
21841,Philadelphia 76ers,,Glenn Robinson,Portland Trail Blazers,L,08/09/2020,17:23,2,5,.400,0,0,,0,0,,0,3,3,0,1,0,1,1,4,+2
21842,Philadelphia 76ers,,Mike Scott,Portland Trail Blazers,L,08/09/2020,15:58,4,7,.571,1,2,.500,0,0,,2,2,4,2,0,0,0,4,9,+5
21843,Philadelphia 76ers,,Furkan Korkmaz,Portland Trail Blazers,L,08/09/2020,12:50,1,1,1.000,1,1,1.000,4,5,.800,0,1,1,0,1,0,1,1,7,-5
21844,Philadelphia 76ers,,Norvel Pelle,Portland Trail Blazers,L,08/09/2020,8:05,0,1,.000,0,0,,1,2,.500,0,2,2,0,1,1,1,3,1,-2
21845,Philadelphia 76ers,,Kyle O'Quinn,Portland Trail Blazers,L,08/09/2020,5:39,0,2,.000,0,2,.000,0,0,,0,2,2,0,0,0,0,1,0,+3
21846,Portland Trail Blazers,,Gary Trent,Philadelphia 76ers,W,08/09/2020,33:39,2,8,.250,1,6,.167,0,0,,1,2,3,1,0,0,0,1,5,-3
21847,Portland Trail Blazers,,Mario Hezonja,Philadelphia 76ers,W,08/09/2020,25:26,5,10,.500,2,5,.400,0,0,,1,6,7,2,2,0,0,3,12,-6
21848,Portland Trail Blazers,,Wenyen Gabriel,Philadelphia 76ers,W,08/09/2020,12:24,1,2,.500,0,0,,1,2,.500,1,1,2,0,0,1,0,3,3,-2
21849,Portland Trail Blazers,,Anfernee Simons,Philadelphia 76ers,W,08/09/2020,1:56,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-1
21850,Houston Rockets,,P.J. Tucker,Sacramento Kings,W,08/09/2020,33:06,0,5,.000,0,4,.000,1,2,.500,1,6,7,1,1,1,0,1,1,+15
21851,Houston Rockets,,James Harden,Sacramento Kings,W,08/09/2020,32:51,10,21,.476,3,12,.250,9,9,1.000,0,8,8,7,3,1,4,1,32,+24
21852,Houston Rockets,,Robert Covington,Sacramento Kings,W,08/09/2020,32:39,5,10,.500,1,5,.200,1,3,.333,4,9,13,2,3,0,1,3,12,+23
21853,Houston Rockets,,Danuel House,Sacramento Kings,W,08/09/2020,31:25,1,7,.143,0,5,.000,0,0,,0,5,5,2,0,0,2,2,2,+19
21854,Houston Rockets,,Ben McLemore,Sacramento Kings,W,08/09/2020,27:40,7,16,.438,6,14,.429,0,0,,1,2,3,1,0,0,1,2,20,0
21855,Sacramento Kings,,De'Aaron Fox,Houston Rockets,L,08/09/2020,36:25,9,17,.529,1,6,.167,7,9,.778,0,2,2,9,2,0,2,1,26,-13
21856,Sacramento Kings,,Bogdan Bogdanović,Houston Rockets,L,08/09/2020,35:58,5,12,.417,2,8,.250,1,2,.500,0,5,5,8,1,1,4,3,13,-11
21857,Sacramento Kings,,Cory Joseph,Houston Rockets,L,08/09/2020,27:59,1,4,.250,0,2,.000,2,2,1.000,1,3,4,2,2,0,4,2,4,-21
21858,Sacramento Kings,,Harrison Barnes,Houston Rockets,L,08/09/2020,25:36,5,11,.455,0,2,.000,1,1,1.000,1,9,10,0,0,0,2,1,11,-21
21859,Sacramento Kings,,Alex Len,Houston Rockets,L,08/09/2020,14:33,2,3,.667,0,0,,0,0,,1,2,3,0,0,1,0,2,4,-13
21860,Houston Rockets,,Austin Rivers,Sacramento Kings,W,08/09/2020,33:26,14,20,.700,6,11,.545,7,8,.875,1,5,6,4,2,0,3,3,41,+11
21861,Houston Rockets,,Jeff Green,Sacramento Kings,W,08/09/2020,21:57,4,7,.571,1,4,.250,3,4,.750,0,1,1,3,0,1,3,1,12,-2
21862,Houston Rockets,,Michael Frazier,Sacramento Kings,W,08/09/2020,18:22,1,3,.333,1,2,.500,2,2,1.000,0,2,2,1,0,0,0,3,5,-1
21863,Houston Rockets,,Luc Mbah a Moute,Sacramento Kings,W,08/09/2020,4:36,1,2,.500,0,0,,0,0,,1,0,1,0,0,0,0,0,2,-2
21864,Houston Rockets,,Chris Clemons,Sacramento Kings,W,08/09/2020,2:03,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,0,0,-1
21865,Houston Rockets,,Bruno Caboclo,Sacramento Kings,W,08/09/2020,1:55,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,2,2,-1
21866,Sacramento Kings,,DaQuan Jeffries,Houston Rockets,L,08/09/2020,29:50,5,8,.625,1,3,.333,2,2,1.000,0,2,2,2,1,0,0,3,13,-4
21867,Sacramento Kings,,Buddy Hield,Houston Rockets,L,08/09/2020,24:35,6,11,.545,4,9,.444,0,0,,0,3,3,2,0,0,3,2,16,-5
21868,Sacramento Kings,,Harry Giles,Houston Rockets,L,08/09/2020,14:52,1,4,.250,0,0,,0,0,,1,2,3,3,0,0,1,3,2,-8
21869,Sacramento Kings,,Jabari Parker,Houston Rockets,L,08/09/2020,12:00,4,9,.444,0,0,,4,4,1.000,1,3,4,0,2,0,0,2,12,+5
21870,Sacramento Kings,,Nemanja Bjelica,Houston Rockets,L,08/09/2020,4:48,1,3,.333,1,3,.333,0,0,,0,2,2,1,0,0,0,1,3,0
21871,Sacramento Kings,,Corey Brewer,Houston Rockets,L,08/09/2020,4:36,0,0,,0,0,,0,0,,0,3,3,0,1,0,1,0,0,+2
21872,Sacramento Kings,,Justin James,Houston Rockets,L,08/09/2020,4:36,0,2,.000,0,2,.000,0,0,,0,0,0,1,0,0,0,1,0,+2
21873,Sacramento Kings,,Yogi Ferrell,Houston Rockets,L,08/09/2020,4:12,2,3,.667,1,2,.500,3,3,1.000,0,0,0,1,0,0,0,1,8,+2
21874,Brooklyn Nets,,Jarrett Allen,Los Angeles Clippers,W,08/09/2020,37:42,7,9,.778,0,0,,2,3,.667,4,12,16,4,1,2,2,3,16,+13
