,Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
158,Golden State Warriors,,Draymond Green,Los Angeles Clippers,L,10/24/2019,28:25,3,6,.500,1,2,.500,4,4,1.000,0,4,4,3,1,0,0,3,11,-35
159,Golden State Warriors,,Kevon Looney,Los Angeles Clippers,L,10/24/2019,10:27,1,4,.250,1,1,1.000,0,0,,5,4,9,1,0,0,1,3,3,-4
160,Toronto Raptors,,Fred VanVleet,Boston Celtics,L,10/25/2019,41:47,2,11,.182,2,5,.400,2,2,1.000,1,4,5,6,1,1,4,4,8,-8
161,Toronto Raptors,,Kyle Lowry,Boston Celtics,L,10/25/2019,39:42,11,18,.611,6,10,.600,1,1,1.000,0,4,4,7,1,1,4,5,29,-7
162,Toronto Raptors,,OG Anunoby,Boston Celtics,L,10/25/2019,37:46,4,5,.800,1,2,.500,0,0,,1,7,8,0,0,1,2,6,9,-4
163,Toronto Raptors,,Pascal Siakam,Boston Celtics,L,10/25/2019,35:41,11,22,.500,5,7,.714,6,6,1.000,2,6,8,2,0,0,5,2,33,-2
164,Toronto Raptors,,Marc Gasol,Boston Celtics,L,10/25/2019,25:12,0,8,.000,0,4,.000,1,2,.500,1,4,5,5,0,0,3,2,1,+3
165,Boston Celtics,,Jaylen Brown,Toronto Raptors,W,10/25/2019,38:04,11,20,.550,2,7,.286,1,1,1.000,0,9,9,4,0,2,1,2,25,+2
166,Boston Celtics,,Gordon Hayward,Toronto Raptors,W,10/25/2019,36:54,5,12,.417,3,4,.750,2,2,1.000,3,5,8,2,0,0,3,2,15,+9
167,Boston Celtics,,Kemba Walker,Toronto Raptors,W,10/25/2019,36:13,8,22,.364,2,8,.250,4,4,1.000,3,3,6,2,2,2,2,3,22,+7
168,Boston Celtics,,Jayson Tatum,Toronto Raptors,W,10/25/2019,35:10,8,22,.364,4,7,.571,5,5,1.000,3,6,9,4,3,0,0,0,25,+9
169,Boston Celtics,,Daniel Theis,Toronto Raptors,W,10/25/2019,14:59,0,7,.000,0,1,.000,1,2,.500,3,3,6,1,0,2,0,3,1,+3
170,Minnesota Timberwolves,,Andrew Wiggins,Charlotte Hornets,W,10/25/2019,32:40,6,13,.462,0,3,.000,4,5,.800,2,2,4,2,1,1,1,1,16,+19
171,Minnesota Timberwolves,,Karl-Anthony Towns,Charlotte Hornets,W,10/25/2019,27:43,13,18,.722,4,7,.571,7,13,.538,4,11,15,8,4,2,2,3,37,+25
172,Minnesota Timberwolves,,Treveon Graham,Charlotte Hornets,W,10/25/2019,22:59,4,8,.500,2,3,.667,2,2,1.000,1,1,2,0,0,0,1,1,12,-7
173,Minnesota Timberwolves,,Jeff Teague,Charlotte Hornets,W,10/25/2019,22:19,1,4,.250,0,2,.000,2,3,.667,0,2,2,5,2,0,1,1,4,+7
174,Minnesota Timberwolves,,Robert Covington,Charlotte Hornets,W,10/25/2019,18:08,4,10,.400,0,4,.000,0,0,,1,3,4,1,1,0,0,3,8,+4
175,Charlotte Hornets,,P.J. Washington,Minnesota Timberwolves,L,10/25/2019,29:16,4,8,.500,1,4,.250,1,2,.500,2,8,10,0,1,1,3,2,10,+7
176,Charlotte Hornets,,Miles Bridges,Minnesota Timberwolves,L,10/25/2019,27:16,5,8,.625,3,6,.500,4,6,.667,0,2,2,1,0,0,2,2,17,-15
177,Charlotte Hornets,,Dwayne Bacon,Minnesota Timberwolves,L,10/25/2019,20:54,4,11,.364,0,1,.000,0,3,.000,0,4,4,2,0,0,1,3,8,-4
178,Charlotte Hornets,,Bismack Biyombo,Minnesota Timberwolves,L,10/25/2019,17:38,3,4,.750,0,0,,2,6,.333,1,3,4,2,0,1,1,4,8,-5
179,Charlotte Hornets,,Terry Rozier,Minnesota Timberwolves,L,10/25/2019,17:37,4,6,.667,1,1,1.000,2,2,1.000,0,1,1,10,1,0,2,5,11,+1
180,New York Knicks,,Julius Randle,Brooklyn Nets,L,10/25/2019,38:34,5,15,.333,0,2,.000,4,7,.571,3,8,11,4,0,0,6,5,14,-2
181,New York Knicks,,RJ Barrett,Brooklyn Nets,L,10/25/2019,35:40,7,16,.438,2,4,.500,0,3,.000,0,3,3,3,6,0,5,4,16,0
182,New York Knicks,,Marcus Morris,Brooklyn Nets,L,10/25/2019,33:18,3,9,.333,3,3,1.000,2,3,.667,1,1,2,0,0,1,1,4,11,-1
183,New York Knicks,,Elfrid Payton,Brooklyn Nets,L,10/25/2019,24:07,4,10,.400,2,3,.667,0,0,,2,2,4,2,0,0,2,1,10,-7
184,New York Knicks,,Mitchell Robinson,Brooklyn Nets,L,10/25/2019,16:35,3,4,.750,0,0,,0,0,,2,5,7,1,4,1,3,5,6,-4
185,Brooklyn Nets,,Taurean Waller-Prince,New York Knicks,W,10/25/2019,32:54,3,10,.300,3,7,.429,2,4,.500,0,6,6,0,0,1,3,1,11,-1
186,Brooklyn Nets,,Joe Harris,New York Knicks,W,10/25/2019,31:24,5,8,.625,3,5,.600,0,0,,1,3,4,1,1,0,2,4,13,+2
187,Brooklyn Nets,,Kyrie Irving,New York Knicks,W,10/25/2019,31:13,8,19,.421,2,8,.250,8,8,1.000,1,1,2,5,3,0,4,5,26,0
188,Brooklyn Nets,,Jarrett Allen,New York Knicks,W,10/25/2019,25:12,2,6,.333,0,0,,0,0,,3,8,11,2,1,0,2,2,4,-5
189,Brooklyn Nets,,Caris LeVert,New York Knicks,W,10/25/2019,24:14,4,7,.571,1,4,.250,3,4,.750,0,2,2,4,2,0,6,5,12,+6
190,Chicago Bulls,,Zach LaVine,Memphis Grizzlies,W,10/25/2019,33:22,13,23,.565,4,8,.500,7,10,.700,1,5,6,4,3,1,2,4,37,+12
191,Chicago Bulls,,Lauri Markkanen,Memphis Grizzlies,W,10/25/2019,31:45,4,15,.267,1,10,.100,0,0,,2,9,11,3,0,1,5,1,9,+7
192,Chicago Bulls,,Wendell Carter,Memphis Grizzlies,W,10/25/2019,26:41,2,4,.500,0,1,.000,3,4,.750,2,5,7,0,2,1,1,6,7,+16
193,Chicago Bulls,,Tomáš Satoranský,Memphis Grizzlies,W,10/25/2019,21:57,2,7,.286,0,2,.000,5,5,1.000,3,0,3,2,4,1,1,2,9,+8
194,Chicago Bulls,,Otto Porter,Memphis Grizzlies,W,10/25/2019,21:09,1,6,.167,1,4,.250,1,1,1.000,1,2,3,0,1,0,1,2,4,-12
195,Memphis Grizzlies,,Jaren Jackson,Chicago Bulls,L,10/25/2019,32:03,9,17,.529,1,3,.333,4,6,.667,4,7,11,2,1,1,4,3,23,-8
196,Memphis Grizzlies,,Jae Crowder,Chicago Bulls,L,10/25/2019,30:54,5,13,.385,3,10,.300,0,0,,2,7,9,3,0,0,1,2,13,-10
197,Memphis Grizzlies,,Dillon Brooks,Chicago Bulls,L,10/25/2019,29:40,2,12,.167,2,4,.500,0,0,,0,3,3,1,2,1,3,6,6,0
198,Memphis Grizzlies,,Ja Morant,Chicago Bulls,L,10/25/2019,28:20,3,9,.333,1,1,1.000,3,4,.750,2,1,3,5,3,0,4,1,10,-2
199,Memphis Grizzlies,,Jonas Valančiūnas,Chicago Bulls,L,10/25/2019,18:28,4,10,.400,0,0,,2,2,1.000,4,9,13,0,0,0,2,1,10,+2
200,Dallas Mavericks,,Luka Dončić,New Orleans Pelicans,W,10/25/2019,37:41,10,19,.526,3,9,.333,2,2,1.000,1,9,10,10,2,0,3,1,25,+12
201,Dallas Mavericks,,Kristaps Porziņģis,New Orleans Pelicans,W,10/25/2019,29:04,8,17,.471,3,5,.600,5,8,.625,0,4,4,3,0,5,3,5,24,-3
202,Dallas Mavericks,,Jalen Brunson,New Orleans Pelicans,W,10/25/2019,28:45,6,11,.545,2,5,.400,0,0,,4,4,8,2,0,0,0,0,14,+4
203,Dallas Mavericks,,Dorian Finney-Smith,New Orleans Pelicans,W,10/25/2019,21:39,3,8,.375,0,4,.000,1,4,.250,3,3,6,2,1,0,1,1,7,+5
204,Dallas Mavericks,,Courtney Lee,New Orleans Pelicans,W,10/25/2019,5:44,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-9
205,New Orleans Pelicans,,Lonzo Ball,Dallas Mavericks,L,10/25/2019,33:13,6,16,.375,3,12,.250,0,2,.000,1,7,8,5,2,0,2,3,15,-14
206,New Orleans Pelicans,,Jrue Holiday,Dallas Mavericks,L,10/25/2019,33:13,2,11,.182,0,3,.000,4,4,1.000,1,3,4,8,2,0,0,1,8,-14
207,New Orleans Pelicans,,Brandon Ingram,Dallas Mavericks,L,10/25/2019,31:25,10,20,.500,4,7,.571,1,1,1.000,2,6,8,3,0,3,3,3,25,-11
208,New Orleans Pelicans,,Derrick Favors,Dallas Mavericks,L,10/25/2019,21:35,8,10,.800,0,0,,0,0,,3,4,7,2,0,0,2,2,16,-2
209,New Orleans Pelicans,,J.J. Redick,Dallas Mavericks,L,10/25/2019,21:35,1,3,.333,1,2,.500,0,0,,0,0,0,2,0,0,2,0,3,-2
210,Washington Wizards,,Rui Hachimura,Oklahoma City Thunder,W,10/25/2019,34:39,8,20,.400,0,4,.000,3,3,1.000,1,4,5,2,1,0,1,1,19,+10
211,Washington Wizards,,Bradley Beal,Oklahoma City Thunder,W,10/25/2019,34:33,7,22,.318,3,11,.273,0,1,.000,0,6,6,3,1,1,3,3,17,+3
212,Washington Wizards,,Ish Smith,Oklahoma City Thunder,W,10/25/2019,32:47,2,8,.250,0,3,.000,0,0,,0,2,2,5,1,0,0,3,4,+7
213,Washington Wizards,,Thomas Bryant,Oklahoma City Thunder,W,10/25/2019,31:27,9,16,.563,3,7,.429,0,0,,4,7,11,2,2,3,2,0,21,+3
214,Washington Wizards,,Isaac Bonga,Oklahoma City Thunder,W,10/25/2019,24:02,2,4,.500,0,1,.000,2,2,1.000,0,6,6,2,2,0,0,5,6,-1
215,Oklahoma City Thunder,,Shai Gilgeous-Alexander,Washington Wizards,L,10/25/2019,36:04,10,17,.588,2,4,.500,6,8,.750,0,7,7,4,2,3,2,2,28,-1
216,Oklahoma City Thunder,,Chris Paul,Washington Wizards,L,10/25/2019,30:02,3,9,.333,0,2,.000,0,3,.000,0,2,2,4,0,0,5,1,6,-7
217,Oklahoma City Thunder,,Danilo Gallinari,Washington Wizards,L,10/25/2019,29:44,6,10,.600,2,3,.667,4,4,1.000,0,5,5,2,1,0,1,1,18,0
218,Oklahoma City Thunder,,Steven Adams,Washington Wizards,L,10/25/2019,29:10,3,9,.333,0,0,,1,2,.500,4,10,14,0,1,1,1,1,7,-2
219,Oklahoma City Thunder,,Terrance Ferguson,Washington Wizards,L,10/25/2019,22:03,0,4,.000,0,3,.000,0,0,,2,2,4,0,0,1,1,4,0,+1
220,Phoenix Suns,,Devin Booker,Denver Nuggets,L,10/25/2019,41:24,6,21,.286,1,8,.125,5,6,.833,0,5,5,7,0,1,3,5,18,0
221,Phoenix Suns,,Kelly Oubre,Denver Nuggets,L,10/25/2019,36:55,7,12,.583,3,5,.600,6,6,1.000,2,6,8,2,2,0,2,6,23,-11
222,Phoenix Suns,,Ricky Rubio,Denver Nuggets,L,10/25/2019,35:31,1,7,.143,0,1,.000,7,7,1.000,0,8,8,9,3,0,5,6,9,-1
223,Phoenix Suns,,Dario Šarić,Denver Nuggets,L,10/25/2019,31:26,3,11,.273,0,3,.000,0,0,,2,6,8,2,0,0,1,2,6,-6
224,Phoenix Suns,,Aron Baynes,Denver Nuggets,L,10/25/2019,29:23,6,10,.600,1,3,.333,2,2,1.000,4,3,7,3,0,0,1,6,15,+3
225,Denver Nuggets,,Jamal Murray,Phoenix Suns,W,10/25/2019,40:37,8,19,.421,2,5,.400,9,11,.818,1,6,7,3,1,1,3,4,27,+3
226,Denver Nuggets,,Nikola Jokić,Phoenix Suns,W,10/25/2019,40:32,8,18,.444,0,2,.000,7,9,.778,3,11,14,12,1,2,5,4,23,+8
227,Denver Nuggets,,Gary Harris,Phoenix Suns,W,10/25/2019,34:08,4,9,.444,1,2,.500,4,5,.800,0,3,3,0,2,0,1,3,13,+7
228,Denver Nuggets,,Paul Millsap,Phoenix Suns,W,10/25/2019,21:34,3,6,.500,0,2,.000,2,2,1.000,0,2,2,2,1,1,0,2,8,+5
229,Denver Nuggets,,Will Barton,Phoenix Suns,W,10/25/2019,20:39,1,6,.167,1,4,.250,2,2,1.000,0,0,0,0,1,3,0,0,5,+13
230,Portland Trail Blazers,,Damian Lillard,Sacramento Kings,W,10/25/2019,34:02,12,20,.600,3,7,.429,8,8,1.000,0,5,5,5,3,0,3,4,35,+23
231,Portland Trail Blazers,,CJ McCollum,Sacramento Kings,W,10/25/2019,33:44,8,18,.444,1,4,.250,2,2,1.000,0,2,2,3,1,0,2,2,19,+5
232,Portland Trail Blazers,,Zach Collins,Sacramento Kings,W,10/25/2019,31:52,2,5,.400,1,2,.500,4,4,1.000,3,1,4,5,0,0,2,4,9,+7
233,Portland Trail Blazers,,Rodney Hood,Sacramento Kings,W,10/25/2019,30:23,3,8,.375,2,4,.500,0,0,,0,4,4,1,1,1,0,1,8,+9
234,Portland Trail Blazers,,Hassan Whiteside,Sacramento Kings,W,10/25/2019,26:19,9,10,.900,0,0,,4,6,.667,2,7,9,3,1,1,2,2,22,+23
235,Sacramento Kings,,De'Aaron Fox,Portland Trail Blazers,L,10/25/2019,34:07,7,18,.389,3,5,.600,11,14,.786,0,6,6,5,0,0,3,3,28,-16
236,Sacramento Kings,,Harrison Barnes,Portland Trail Blazers,L,10/25/2019,33:29,5,10,.500,2,3,.667,1,1,1.000,3,2,5,1,1,0,0,0,13,-14
237,Sacramento Kings,,Buddy Hield,Portland Trail Blazers,L,10/25/2019,31:39,7,18,.389,4,11,.364,3,3,1.000,1,4,5,1,0,0,3,3,21,-8
238,Sacramento Kings,,Nemanja Bjelica,Portland Trail Blazers,L,10/25/2019,27:58,3,5,.600,1,2,.500,2,2,1.000,2,5,7,1,1,0,2,2,9,0
239,Sacramento Kings,,Dewayne Dedmon,Portland Trail Blazers,L,10/25/2019,20:54,3,9,.333,0,4,.000,0,0,,3,5,8,0,1,0,4,5,6,-9
240,Utah Jazz,,Donovan Mitchell,Los Angeles Lakers,L,10/25/2019,33:58,7,15,.467,0,2,.000,10,10,1.000,0,5,5,3,3,1,1,2,24,-3
241,Utah Jazz,,Rudy Gobert,Los Angeles Lakers,L,10/25/2019,32:24,4,8,.500,0,0,,0,1,.000,0,9,9,3,2,0,3,3,8,-2
242,Utah Jazz,,Mike Conley,Los Angeles Lakers,L,10/25/2019,31:15,3,11,.273,1,5,.200,6,6,1.000,1,3,4,3,0,0,4,1,13,-14
243,Utah Jazz,,Joe Ingles,Los Angeles Lakers,L,10/25/2019,28:23,1,2,.500,0,1,.000,0,0,,0,3,3,4,0,0,2,3,2,-9
244,Utah Jazz,,Jeff Green,Los Angeles Lakers,L,10/25/2019,23:23,2,7,.286,1,2,.500,0,0,,0,3,3,1,1,0,3,3,5,+2
245,Los Angeles Lakers,,Anthony Davis,Utah Jazz,W,10/25/2019,32:20,7,17,.412,0,2,.000,7,7,1.000,0,7,7,2,2,5,3,4,21,+5
246,Los Angeles Lakers,,LeBron James,Utah Jazz,W,10/25/2019,30:34,12,22,.545,1,4,.250,7,8,.875,2,5,7,10,1,0,1,0,32,+17
247,Los Angeles Lakers,,Danny Green,Utah Jazz,W,10/25/2019,28:20,3,8,.375,2,5,.400,1,2,.500,2,2,4,1,3,1,1,4,9,+7
248,Los Angeles Lakers,,Avery Bradley,Utah Jazz,W,10/25/2019,25:50,3,8,.375,1,4,.250,2,2,1.000,0,5,5,0,2,1,0,3,9,-2
249,Los Angeles Lakers,,JaVale McGee,Utah Jazz,W,10/25/2019,11:42,0,1,.000,0,0,,0,0,,4,0,4,0,0,0,3,1,0,-4
250,Miami Heat,,Justise Winslow,Milwaukee Bucks,W,10/26/2019,40:40,4,16,.250,0,2,.000,2,6,.333,4,9,13,7,1,0,3,4,10,+16
251,Miami Heat,,Bam Adebayo,Milwaukee Bucks,W,10/26/2019,38:28,5,9,.556,0,1,.000,9,12,.750,2,11,13,8,0,1,3,2,19,-2
252,Miami Heat,,Tyler Herro,Milwaukee Bucks,W,10/26/2019,32:20,6,16,.375,2,7,.286,0,0,,0,5,5,0,0,0,3,3,14,-9
253,Miami Heat,,Kendrick Nunn,Milwaukee Bucks,W,10/26/2019,28:31,8,17,.471,2,8,.250,0,0,,0,4,4,5,2,1,1,6,18,-3
254,Miami Heat,,Meyers Leonard,Milwaukee Bucks,W,10/26/2019,23:30,3,4,.750,2,2,1.000,0,0,,1,6,7,0,1,0,1,3,8,-8
255,Milwaukee Bucks,,Khris Middleton,Miami Heat,L,10/26/2019,37:23,7,16,.438,4,11,.364,7,9,.778,0,4,4,3,1,0,2,5,25,+4
256,Milwaukee Bucks,,Giannis Antetokounmpo,Miami Heat,L,10/26/2019,36:38,12,21,.571,0,5,.000,5,9,.556,3,14,17,9,3,2,8,6,29,0
257,Milwaukee Bucks,,Brook Lopez,Miami Heat,L,10/26/2019,34:39,2,9,.222,2,8,.250,6,6,1.000,0,7,7,1,0,1,2,1,12,+4
258,Milwaukee Bucks,,Eric Bledsoe,Miami Heat,L,10/26/2019,33:14,3,8,.375,0,2,.000,4,6,.667,0,7,7,2,1,0,3,5,10,+4
259,Milwaukee Bucks,,Wesley Matthews,Miami Heat,L,10/26/2019,30:07,5,9,.556,4,7,.571,0,0,,0,1,1,1,1,0,0,3,14,-6
260,Philadelphia 76ers,,Josh Richardson,Detroit Pistons,W,10/26/2019,37:03,4,12,.333,0,4,.000,2,2,1.000,0,1,1,6,2,0,3,2,10,+10
261,Philadelphia 76ers,,Tobias Harris,Detroit Pistons,W,10/26/2019,35:24,10,15,.667,4,6,.667,5,6,.833,0,7,7,1,2,0,3,5,29,-2
262,Philadelphia 76ers,,Ben Simmons,Detroit Pistons,W,10/26/2019,35:14,5,13,.385,0,0,,3,7,.429,0,4,4,10,7,0,5,4,13,+7
263,Philadelphia 76ers,,Al Horford,Detroit Pistons,W,10/26/2019,34:03,9,18,.500,2,7,.286,3,5,.600,0,9,9,5,1,0,0,4,23,+9
264,Philadelphia 76ers,,Matisse Thybulle,Detroit Pistons,W,10/26/2019,23:43,0,3,.000,0,2,.000,0,0,,1,1,2,2,2,0,4,0,0,+3
265,Detroit Pistons,,Markieff Morris,Philadelphia 76ers,L,10/26/2019,26:28,5,7,.714,2,4,.500,5,7,.714,0,6,6,1,2,1,4,4,17,+3
266,Detroit Pistons,,Tony Snell,Philadelphia 76ers,L,10/26/2019,24:57,1,4,.250,1,3,.333,0,0,,0,1,1,6,2,0,0,3,3,-10
267,Detroit Pistons,,Andre Drummond,Philadelphia 76ers,L,10/26/2019,24:38,5,10,.500,0,0,,3,10,.300,3,9,12,1,0,2,2,6,13,-1
268,Detroit Pistons,,Tim Frazier,Philadelphia 76ers,L,10/26/2019,21:16,2,6,.333,1,2,.500,1,2,.500,0,2,2,4,2,0,4,4,6,-3
269,Detroit Pistons,,Bruce Brown,Philadelphia 76ers,L,10/26/2019,15:45,1,5,.200,0,2,.000,1,2,.500,0,1,1,0,1,0,3,2,3,-1
270,Orlando Magic,,Nikola Vučević,Atlanta Hawks,L,10/26/2019,31:11,7,19,.368,0,4,.000,2,2,1.000,4,6,10,1,1,1,2,3,16,-8
271,Orlando Magic,,Aaron Gordon,Atlanta Hawks,L,10/26/2019,30:26,4,10,.400,0,2,.000,2,2,1.000,4,3,7,3,2,0,1,0,10,-11
272,Orlando Magic,,Evan Fournier,Atlanta Hawks,L,10/26/2019,29:42,8,18,.444,1,6,.167,6,7,.857,0,3,3,2,1,0,2,2,23,-12
273,Orlando Magic,,Jonathan Isaac,Atlanta Hawks,L,10/26/2019,25:16,3,10,.300,0,3,.000,2,2,1.000,1,3,4,0,1,4,1,0,8,+1
274,Orlando Magic,,D.J. Augustin,Atlanta Hawks,L,10/26/2019,23:41,5,11,.455,0,1,.000,4,4,1.000,2,0,2,4,0,0,1,0,14,-14
275,Atlanta Hawks,,Trae Young,Orlando Magic,W,10/26/2019,35:59,16,25,.640,5,10,.500,2,4,.500,0,7,7,9,2,0,5,2,39,+14
276,Atlanta Hawks,,John Collins,Orlando Magic,W,10/26/2019,33:04,4,8,.500,0,1,.000,1,4,.250,2,10,12,1,0,4,2,3,9,+10
277,Atlanta Hawks,,Cam Reddish,Orlando Magic,W,10/26/2019,22:59,3,9,.333,0,3,.000,0,0,,1,2,3,0,1,0,1,1,6,-1
278,Atlanta Hawks,,De'Andre Hunter,Orlando Magic,W,10/26/2019,22:01,3,5,.600,0,1,.000,0,0,,0,3,3,1,0,1,0,4,6,+21
279,Atlanta Hawks,,Alex Len,Orlando Magic,W,10/26/2019,19:39,1,4,.250,1,2,.500,0,0,,0,4,4,1,0,1,2,4,3,+1
280,Boston Celtics,,Jayson Tatum,New York Knicks,W,10/26/2019,33:32,5,17,.294,2,7,.286,3,4,.750,2,7,9,0,3,2,2,3,15,+20
281,Boston Celtics,,Kemba Walker,New York Knicks,W,10/26/2019,30:21,11,17,.647,7,12,.583,3,4,.750,3,3,6,4,2,0,0,2,32,+13
282,Boston Celtics,,Jaylen Brown,New York Knicks,W,10/26/2019,27:06,6,14,.429,1,5,.200,6,8,.750,1,3,4,2,1,1,2,4,19,+20
283,Boston Celtics,,Gordon Hayward,New York Knicks,W,10/26/2019,26:53,4,10,.400,1,2,.500,0,0,,1,5,6,3,1,0,4,4,9,+14
284,Boston Celtics,,Robert Williams,New York Knicks,W,10/26/2019,21:44,2,3,.667,0,0,,0,0,,2,5,7,3,2,1,1,3,4,+8
285,New York Knicks,,RJ Barrett,Boston Celtics,L,10/26/2019,36:34,9,21,.429,4,6,.667,4,7,.571,3,4,7,3,0,0,4,3,26,-9
286,New York Knicks,,Elfrid Payton,Boston Celtics,L,10/26/2019,30:46,2,7,.286,2,3,.667,2,2,1.000,0,4,4,5,4,0,4,2,8,0
287,New York Knicks,,Julius Randle,Boston Celtics,L,10/26/2019,29:52,4,12,.333,0,2,.000,2,4,.500,6,4,10,3,1,0,4,1,10,-12
288,New York Knicks,,Marcus Morris,Boston Celtics,L,10/26/2019,28:41,3,9,.333,0,2,.000,6,6,1.000,1,6,7,1,1,0,4,4,12,-1
289,New York Knicks,,Mitchell Robinson,Boston Celtics,L,10/26/2019,19:51,7,7,1.000,0,0,,3,3,1.000,4,2,6,0,0,3,1,4,17,-9
290,Toronto Raptors,,Kyle Lowry,Chicago Bulls,W,10/26/2019,34:25,4,11,.364,3,9,.333,0,0,,0,7,7,8,1,1,2,2,11,+6
291,Toronto Raptors,,Fred VanVleet,Chicago Bulls,W,10/26/2019,30:35,5,14,.357,3,8,.375,3,3,1.000,0,4,4,6,1,0,3,3,16,+28
292,Toronto Raptors,,Pascal Siakam,Chicago Bulls,W,10/26/2019,28:05,7,15,.467,1,5,.200,4,4,1.000,1,5,6,4,1,0,4,5,19,+22
293,Toronto Raptors,,OG Anunoby,Chicago Bulls,W,10/26/2019,25:32,7,11,.636,3,6,.500,0,0,,2,4,6,2,1,4,1,1,17,+25
294,Toronto Raptors,,Marc Gasol,Chicago Bulls,W,10/26/2019,23:10,1,2,.500,1,1,1.000,2,2,1.000,2,8,10,2,0,1,0,2,5,+26
295,Chicago Bulls,,Lauri Markkanen,Toronto Raptors,L,10/26/2019,30:18,3,10,.300,1,4,.250,2,4,.500,1,6,7,1,3,0,4,1,9,-21
296,Chicago Bulls,,Zach LaVine,Toronto Raptors,L,10/26/2019,30:15,4,13,.308,1,4,.250,2,3,.667,1,0,1,4,0,0,2,2,11,-25
297,Chicago Bulls,,Tomáš Satoranský,Toronto Raptors,L,10/26/2019,26:18,3,7,.429,2,4,.500,0,0,,1,1,2,4,1,0,1,3,8,-20
298,Chicago Bulls,,Wendell Carter,Toronto Raptors,L,10/26/2019,23:12,6,14,.429,0,2,.000,0,2,.000,5,6,11,0,0,0,1,3,12,-19
299,Chicago Bulls,,Otto Porter,Toronto Raptors,L,10/26/2019,20:20,2,7,.286,1,4,.250,4,5,.800,1,3,4,1,1,0,1,3,9,-5
300,Indiana Pacers,,Myles Turner,Cleveland Cavaliers,L,10/26/2019,39:47,3,9,.333,2,4,.500,3,4,.750,1,10,11,1,0,1,3,3,11,-14
301,Indiana Pacers,,T.J. Warren,Cleveland Cavaliers,L,10/26/2019,36:36,6,15,.400,0,4,.000,0,0,,0,2,2,0,0,0,2,3,12,-17
302,Indiana Pacers,,Malcolm Brogdon,Cleveland Cavaliers,L,10/26/2019,34:33,12,18,.667,4,6,.667,2,2,1.000,0,2,2,10,1,1,1,3,30,-5
303,Indiana Pacers,,Domantas Sabonis,Cleveland Cavaliers,L,10/26/2019,32:50,6,13,.462,0,0,,2,2,1.000,0,5,5,2,2,0,5,5,14,-17
304,Indiana Pacers,,Edmond Sumner,Cleveland Cavaliers,L,10/26/2019,16:32,4,5,.800,0,1,.000,2,3,.667,0,1,1,1,0,0,0,4,10,-13
305,Cleveland Cavaliers,,Tristan Thompson,Indiana Pacers,W,10/26/2019,34:42,11,16,.688,1,2,.500,2,2,1.000,5,8,13,0,0,3,0,2,25,+23
306,Cleveland Cavaliers,,Kevin Love,Indiana Pacers,W,10/26/2019,33:06,5,8,.625,3,5,.600,8,9,.889,0,13,13,9,2,0,4,3,21,+13
307,Cleveland Cavaliers,,Collin Sexton,Indiana Pacers,W,10/26/2019,30:23,6,14,.429,2,3,.667,4,6,.667,2,3,5,3,0,0,2,1,18,+10
308,Cleveland Cavaliers,,Darius Garland,Indiana Pacers,W,10/26/2019,29:23,5,12,.417,2,5,.400,0,0,,1,0,1,4,1,0,4,2,12,0
309,Cleveland Cavaliers,,Cedi Osman,Indiana Pacers,W,10/26/2019,27:35,0,3,.000,0,1,.000,1,2,.500,0,1,1,0,0,0,1,3,1,+9
310,New Orleans Pelicans,,Brandon Ingram,Houston Rockets,L,10/26/2019,38:41,14,22,.636,4,7,.571,3,5,.600,1,14,15,5,0,0,3,3,35,-1
311,New Orleans Pelicans,,Lonzo Ball,Houston Rockets,L,10/26/2019,35:39,6,13,.462,4,9,.444,2,2,1.000,0,2,2,10,3,0,0,2,18,0
312,New Orleans Pelicans,,Josh Hart,Houston Rockets,L,10/26/2019,33:41,8,17,.471,5,12,.417,2,2,1.000,0,3,3,1,2,1,1,1,23,-1
313,New Orleans Pelicans,,J.J. Redick,Houston Rockets,L,10/26/2019,28:09,4,16,.250,4,11,.364,2,2,1.000,1,1,2,1,0,0,5,5,14,-2
314,New Orleans Pelicans,,Derrick Favors,Houston Rockets,L,10/26/2019,18:25,2,5,.400,0,1,.000,0,0,,3,2,5,2,1,0,4,2,4,-9
315,Houston Rockets,,P.J. Tucker,New Orleans Pelicans,W,10/26/2019,38:16,6,9,.667,2,3,.667,2,2,1.000,2,3,5,3,1,1,2,3,16,+16
316,Houston Rockets,,James Harden,New Orleans Pelicans,W,10/26/2019,36:05,8,29,.276,2,18,.111,11,12,.917,0,4,4,5,1,0,8,3,29,+7
317,Houston Rockets,,Russell Westbrook,New Orleans Pelicans,W,10/26/2019,33:35,9,17,.529,1,3,.333,9,10,.900,0,10,10,13,1,0,4,3,28,-7
318,Houston Rockets,,Danuel House,New Orleans Pelicans,W,10/26/2019,30:06,4,6,.667,4,5,.800,3,3,1.000,1,7,8,0,0,1,0,1,15,0
319,Houston Rockets,,Clint Capela,New Orleans Pelicans,W,10/26/2019,24:35,7,9,.778,0,0,,1,1,1.000,2,4,6,2,1,2,2,5,15,+2
320,Washington Wizards,,Bradley Beal,San Antonio Spurs,L,10/26/2019,38:26,8,25,.320,3,8,.375,6,7,.857,1,4,5,11,0,1,3,2,25,-5
